ベンダ,GRAPHTEC Corporation
モデル,GL240
ファームウェア,Ver1.54
ソフトウェア, "Ver1.25"
最大CH数,10CH
GS開始CH
WL開始CH,10CH
測定間隔,10min
測定点数,1186        
トリガ点,0           
開始時刻,2025-09-08,11:22:06
終了時刻,2025-09-16,16:53:00
トリガ時刻,2025-09-08,11:23:00
AC Mode, AC1_2, AC1_2
Logic/Pulse,Off,Off
アンプ設定
CH,信号名,アンプ,入力,レンジ,温度レンジ,フィルタ,スパン,,単位
CH1,CH 1,M,DC,1-5V,,20,80.000000,-20.000000,゜C
CH2,CH 2,M,DC,1-5V,,20,100.000000,0.000000,%
CH3,CH 3,M,DC,2V,,20,40.000000,-60.000000,゜C
CH4,CH 4,M,DC,2V,,20,50.000000,-50.000000,%
CH5,CH 5,M,DC,100mV,,20,1250.000000,-1250.000000,W/m2
CH6,CH 6,M,DC,100V,,20,50.000000,-50.000000,V
CH7,CH 7,M,DC,100V,,20,50.000000,-50.000000,V
CH8,CH 8,M,DC,100V,,20,50.000000,-50.000000,V
CH9,CH 9,M,DC,100V,,20,50.000000,-50.000000,V
CH10,CH10,M,DC,100V,,20,70.000000,-30.000000,V
測定値
番号,日付 時間,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1,AlarmOut
NO.,Time,ms,゜C,%,゜C,%,W/m2,V,V,V,V,V,A1234567890,A123456789
961,2025-09-15 03:23:00,000,+25.300,+76.950,+27.790,+24.690,+0.1,+0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
962,2025-09-15 03:33:00,000,+25.325,+76.937,+27.760,+24.690,+0.1,+0.00,-0.01,-0.01,-0.01,+0.00,LLLLLLLLLL,LLLLL
963,2025-09-15 03:43:00,000,+25.306,+76.656,+27.745,+24.690,+0.0,+0.01,+0.01,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
964,2025-09-15 03:53:00,000,+25.237,+76.619,+27.710,+24.690,+0.0,+0.00,+0.00,+0.00,-0.01,-0.01,LLLLLLLLLL,LLLLL
965,2025-09-15 04:03:00,000,+25.213,+76.644,+27.670,+24.680,+0.1,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
966,2025-09-15 04:13:00,000,+25.200,+76.588,+27.635,+24.690,+0.1,+0.00,+0.00,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
967,2025-09-15 04:23:00,000,+25.131,+76.469,+27.595,+24.690,+0.0,+0.00,-0.01,-0.01,+0.00,-0.01,LLLLLLLLLL,LLLLL
968,2025-09-15 04:33:00,000,+25.106,+76.487,+27.550,+24.680,+0.0,-0.01,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
969,2025-09-15 04:43:00,000,+25.062,+76.444,+27.505,+24.630,+0.0,-0.01,-0.01,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
970,2025-09-15 04:53:00,000,+25.013,+76.475,+27.470,+24.610,+0.1,+0.00,-0.01,-0.01,+0.00,-0.01,LLLLLLLLLL,LLLLL
971,2025-09-15 05:03:00,000,+25.013,+76.519,+27.380,+24.600,+0.0,+0.00,+0.01,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
972,2025-09-15 05:13:00,000,+25.019,+76.537,+27.385,+24.610,+0.4,+0.00,-0.01,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
973,2025-09-15 05:23:00,000,+24.981,+76.494,+27.345,+24.600,+0.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
974,2025-09-15 05:33:00,000,+24.925,+76.519,+27.315,+24.620,+1.4,+0.00,+0.00,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
975,2025-09-15 05:43:00,000,+24.963,+76.569,+27.315,+24.610,+2.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
976,2025-09-15 05:53:00,000,+25.025,+76.625,+27.310,+24.620,+4.2,+0.00,-0.01,-0.01,-0.01,+0.00,LLLLLLLLLL,LLLLL
977,2025-09-15 06:03:00,000,+25.088,+76.625,+27.310,+24.620,+3.1,+0.00,+0.00,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
978,2025-09-15 06:13:00,000,+25.125,+76.606,+27.310,+24.610,+8.9,-0.01,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
979,2025-09-15 06:23:00,000,+25.231,+76.612,+27.310,+24.610,+12.0,-0.01,-0.01,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
980,2025-09-15 06:33:00,000,+25.312,+76.556,+27.365,+24.610,+15.4,+0.00,-0.01,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
981,2025-09-15 06:43:00,000,+25.481,+76.594,+27.475,+24.620,+21.8,+0.01,+0.01,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
982,2025-09-15 06:53:00,000,+25.700,+76.519,+27.555,+24.620,+18.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
983,2025-09-15 07:03:00,000,+25.881,+76.312,+27.645,+24.620,+19.8,+0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
984,2025-09-15 07:13:00,000,+26.075,+76.038,+27.715,+24.630,+24.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
985,2025-09-15 07:23:00,000,+26.319,+75.775,+27.865,+24.640,+34.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
986,2025-09-15 07:33:00,000,+26.681,+75.663,+28.005,+24.650,+42.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
987,2025-09-15 07:43:00,000,+27.106,+74.888,+28.210,+24.650,+32.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
988,2025-09-15 07:53:00,000,+27.444,+73.875,+28.370,+24.640,+32.2,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
989,2025-09-15 08:03:00,000,+27.744,+73.288,+28.450,+24.640,+30.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
990,2025-09-15 08:13:00,000,+27.962,+72.831,+28.575,+24.640,+51.0,+0.00,+0.00,-0.01,+0.00,-0.01,LLLLLLLLLL,LLLLL
991,2025-09-15 08:23:00,000,+27.812,+64.106,+28.740,+24.660,+49.9,-0.01,-0.01,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
992,2025-09-15 08:33:00,000,+27.669,+64.000,+28.815,+24.780,+45.5,+0.00,-0.01,+0.00,-0.01,-0.01,LLLLLLLLLL,LLLLL
993,2025-09-15 08:43:00,000,+27.675,+63.856,+28.965,+25.050,+22.9,-0.01,-0.01,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
994,2025-09-15 08:53:00,000,+27.488,+64.044,+28.875,+25.040,+28.3,+0.00,+0.00,+0.00,+0.01,+0.01,LLLLLLLLLL,LLLLL
995,2025-09-15 09:03:00,000,+27.719,+64.044,+28.980,+25.070,+38.8,+0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
996,2025-09-15 09:13:00,000,+28.181,+63.975,+29.150,+25.070,+88.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
997,2025-09-15 09:23:00,000,+29.500,+63.544,+29.535,+25.100,+120.6,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
998,2025-09-15 09:33:00,000,+30.775,+62.288,+30.205,+25.100,+82.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
999,2025-09-15 09:43:00,000,+31.050,+61.650,+30.520,+25.100,+109.2,-0.01,+0.00,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
1000,2025-09-15 09:53:00,000,+31.356,+61.187,+30.860,+25.110,+93.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1001,2025-09-15 10:03:00,000,+31.050,+61.763,+31.040,+25.110,+98.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1002,2025-09-15 10:13:00,000,+30.844,+61.612,+31.230,+25.100,+114.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1003,2025-09-15 10:23:00,000,+30.963,+61.638,+31.470,+25.120,+106.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1004,2025-09-15 10:33:00,000,+31.600,+60.937,+31.705,+25.270,+82.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1005,2025-09-15 10:43:00,000,+31.200,+61.331,+31.980,+25.510,+65.4,-0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1006,2025-09-15 10:53:00,000,+30.619,+61.725,+31.890,+25.500,+66.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1007,2025-09-15 11:03:00,000,+30.844,+61.981,+31.890,+25.520,+93.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1008,2025-09-15 11:13:00,000,+31.431,+61.200,+32.090,+25.480,+56.2,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
1009,2025-09-15 11:23:00,000,+30.931,+61.531,+32.090,+25.350,+69.0,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
1010,2025-09-15 11:33:00,000,+30.919,+61.681,+32.130,+25.340,+64.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1011,2025-09-15 11:43:00,000,+31.287,+61.156,+32.175,+25.340,+89.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1012,2025-09-15 11:53:00,000,+31.856,+61.019,+32.350,+25.360,+91.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1013,2025-09-15 12:03:00,000,+32.156,+60.194,+32.565,+25.350,+68.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1014,2025-09-15 12:13:00,000,+31.525,+61.169,+32.580,+25.360,+100.2,+0.01,+0.01,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
1015,2025-09-15 12:23:00,000,+31.406,+61.094,+32.735,+25.360,+81.6,-0.01,+0.00,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
1016,2025-09-15 12:33:00,000,+30.994,+61.650,+32.775,+25.490,+100.8,+0.01,+0.01,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
1017,2025-09-15 12:43:00,000,+31.850,+60.856,+33.085,+25.700,+115.6,+0.00,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
1018,2025-09-15 12:53:00,000,+32.362,+60.513,+33.225,+25.690,+82.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1019,2025-09-15 13:03:00,000,+32.506,+60.481,+33.305,+25.690,+82.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1020,2025-09-15 13:13:00,000,+32.225,+60.037,+33.345,+25.690,+70.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1021,2025-09-15 13:23:00,000,+31.544,+60.756,+33.310,+25.670,+84.4,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
1022,2025-09-15 13:33:00,000,+31.463,+61.150,+33.340,+25.640,+80.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1023,2025-09-15 13:43:00,000,+31.381,+60.981,+33.375,+25.590,+66.2,+0.00,-0.01,+0.00,-0.01,-0.01,LLLLLLLLLL,LLLLL
1024,2025-09-15 13:53:00,000,+31.144,+61.425,+33.335,+25.580,+59.6,+0.01,+0.00,+0.00,+0.01,+0.01,LLLLLLLLLL,LLLLL
1025,2025-09-15 14:03:00,000,+30.931,+61.706,+33.295,+25.590,+72.1,+0.00,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
1026,2025-09-15 14:13:00,000,+31.819,+61.362,+33.295,+25.580,+56.8,-0.01,+0.00,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
1027,2025-09-15 14:23:00,000,+31.731,+60.881,+33.320,+25.560,+42.9,-0.01,+0.00,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
1028,2025-09-15 14:33:00,000,+31.306,+61.575,+33.195,+25.510,+40.1,+0.00,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
1029,2025-09-15 14:43:00,000,+31.094,+61.781,+33.130,+25.500,+34.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1030,2025-09-15 14:53:00,000,+30.838,+61.988,+33.005,+25.500,+40.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1031,2025-09-15 15:03:00,000,+30.662,+62.075,+32.970,+25.330,+35.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1032,2025-09-15 15:13:00,000,+30.431,+62.806,+32.880,+25.320,+36.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1033,2025-09-15 15:23:00,000,+30.319,+62.950,+32.805,+25.330,+30.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1034,2025-09-15 15:33:00,000,+30.094,+63.144,+32.715,+25.310,+36.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1035,2025-09-15 15:43:00,000,+30.125,+63.144,+32.675,+25.320,+52.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1036,2025-09-15 15:53:00,000,+30.312,+62.869,+32.605,+25.250,+26.9,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
1037,2025-09-15 16:03:00,000,+30.219,+63.069,+32.550,+25.240,+23.8,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
1038,2025-09-15 16:13:00,000,+29.869,+63.150,+32.420,+25.230,+14.3,-0.01,-0.01,+0.00,-0.01,-0.01,LLLLLLLLLL,LLLLL
1039,2025-09-15 16:23:00,000,+29.513,+63.606,+32.275,+25.220,+15.1,-0.01,+0.00,-0.01,+0.00,-0.01,LLLLLLLLLL,LLLLL
1040,2025-09-15 16:33:00,000,+29.288,+63.744,+32.105,+25.150,+19.5,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
1041,2025-09-15 16:43:00,000,+29.019,+63.769,+31.980,+25.150,+19.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1042,2025-09-15 16:53:00,000,+28.806,+63.900,+31.840,+25.140,+7.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1043,2025-09-15 17:03:00,000,+28.525,+64.050,+31.665,+25.140,+7.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1044,2025-09-15 17:13:00,000,+28.300,+64.131,+31.540,+25.100,+11.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1045,2025-09-15 17:23:00,000,+28.037,+64.231,+31.415,+25.040,+2.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1046,2025-09-15 17:33:00,000,+27.650,+64.794,+31.255,+25.040,+1.2,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
1047,2025-09-15 17:43:00,000,+27.350,+65.050,+31.090,+25.040,+1.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1048,2025-09-15 17:53:00,000,+27.175,+65.781,+30.915,+25.040,+0.4,-0.01,+0.00,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
1049,2025-09-15 18:03:00,000,+26.963,+66.050,+30.775,+24.880,+0.1,+0.01,+0.01,+0.00,+0.01,+0.01,LLLLLLLLLL,LLLLL
1050,2025-09-15 18:13:00,000,+26.713,+67.187,+30.605,+24.880,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1051,2025-09-15 18:23:00,000,+26.569,+67.944,+30.445,+24.870,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1052,2025-09-15 18:33:00,000,+26.369,+68.306,+30.290,+24.860,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1053,2025-09-15 18:43:00,000,+26.237,+69.169,+30.200,+24.850,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1054,2025-09-15 18:53:00,000,+26.163,+69.088,+30.045,+24.790,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1055,2025-09-15 19:03:00,000,+26.106,+68.981,+29.950,+24.790,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1056,2025-09-15 19:13:00,000,+26.037,+69.450,+29.825,+24.800,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1057,2025-09-15 19:23:00,000,+25.944,+69.687,+29.690,+24.710,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1058,2025-09-15 19:33:00,000,+25.869,+69.987,+29.600,+24.700,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1059,2025-09-15 19:43:00,000,+25.725,+70.175,+29.480,+24.710,+0.1,+0.00,+0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1060,2025-09-15 19:53:00,000,+25.631,+70.550,+29.400,+24.700,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1061,2025-09-15 20:03:00,000,+25.556,+76.369,+29.320,+24.700,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1062,2025-09-15 20:13:00,000,+25.575,+76.431,+29.200,+24.620,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1063,2025-09-15 20:23:00,000,+25.537,+76.519,+29.115,+24.620,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1064,2025-09-15 20:33:00,000,+25.475,+76.487,+29.045,+24.620,+0.1,+0.00,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
1065,2025-09-15 20:43:00,000,+25.437,+76.525,+28.960,+24.620,+0.0,+0.00,+0.00,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
1066,2025-09-15 20:53:00,000,+25.463,+76.513,+28.915,+24.620,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1067,2025-09-15 21:03:00,000,+25.419,+76.550,+28.805,+24.530,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1068,2025-09-15 21:13:00,000,+25.400,+76.625,+28.755,+24.450,+0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
1069,2025-09-15 21:23:00,000,+25.275,+76.556,+28.645,+24.460,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1070,2025-09-15 21:33:00,000,+25.181,+76.612,+28.595,+24.450,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1071,2025-09-15 21:43:00,000,+25.031,+76.675,+28.515,+24.460,+0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
1072,2025-09-15 21:53:00,000,+24.900,+76.781,+28.435,+24.440,+0.1,+0.00,+0.01,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
1073,2025-09-15 22:03:00,000,+24.794,+76.737,+28.355,+24.450,+0.0,+0.00,+0.00,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
1074,2025-09-15 22:13:00,000,+24.731,+76.963,+28.315,+24.450,+0.0,-0.01,-0.01,+0.00,-0.01,-0.01,LLLLLLLLLL,LLLLL
1075,2025-09-15 22:23:00,000,+24.644,+77.075,+28.225,+24.440,+0.1,+0.01,+0.01,+0.01,+0.00,+0.01,LLLLLLLLLL,LLLLL
1076,2025-09-15 22:33:00,000,+24.525,+76.956,+28.150,+24.440,+0.1,+0.01,+0.00,+0.01,+0.01,+0.00,LLLLLLLLLL,LLLLL
1077,2025-09-15 22:43:00,000,+24.463,+77.069,+28.075,+24.370,+0.2,+0.00,-0.01,-0.01,-0.01,+0.00,LLLLLLLLLL,LLLLL
1078,2025-09-15 22:53:00,000,+24.425,+77.275,+27.990,+24.370,+0.0,+0.01,+0.00,+0.01,+0.00,+0.01,LLLLLLLLLL,LLLLL
1079,2025-09-15 23:03:00,000,+24.337,+77.412,+27.945,+24.370,+0.1,+0.00,-0.01,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
1080,2025-09-15 23:13:00,000,+24.225,+77.412,+27.885,+24.360,+0.1,+0.00,+0.00,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
1081,2025-09-15 23:23:00,000,+24.144,+77.494,+27.785,+24.360,+0.2,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
1082,2025-09-15 23:33:00,000,+24.112,+77.419,+27.745,+24.370,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1083,2025-09-15 23:43:00,000,+24.075,+77.456,+27.665,+24.370,+0.1,+0.01,+0.01,+0.01,+0.01,+0.00,LLLLLLLLLL,LLLLL
1084,2025-09-15 23:53:00,000,+24.025,+77.500,+27.580,+24.360,+0.0,+0.00,+0.00,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
1085,2025-09-16 00:03:00,000,+23.981,+77.537,+27.550,+24.360,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1086,2025-09-16 00:13:00,000,+23.906,+77.487,+27.485,+24.320,+0.1,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
1087,2025-09-16 00:23:00,000,+23.888,+77.606,+27.390,+24.310,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1088,2025-09-16 00:33:00,000,+23.850,+77.506,+27.360,+24.280,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1089,2025-09-16 00:43:00,000,+23.787,+77.619,+27.300,+24.280,+0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
1090,2025-09-16 00:53:00,000,+23.769,+77.606,+27.265,+24.270,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1091,2025-09-16 01:03:00,000,+23.706,+77.619,+27.185,+24.280,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1092,2025-09-16 01:13:00,000,+23.644,+77.700,+27.140,+24.270,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1093,2025-09-16 01:23:00,000,+23.631,+77.706,+27.105,+24.270,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1094,2025-09-16 01:33:00,000,+23.606,+77.706,+27.060,+24.270,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1095,2025-09-16 01:43:00,000,+23.481,+77.650,+26.980,+24.270,+0.0,+0.00,+0.00,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
1096,2025-09-16 01:53:00,000,+23.506,+77.788,+26.940,+24.260,+0.1,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
1097,2025-09-16 02:03:00,000,+23.481,+77.687,+26.905,+24.260,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1098,2025-09-16 02:13:00,000,+23.444,+77.638,+26.860,+24.190,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1099,2025-09-16 02:23:00,000,+23.588,+77.588,+26.775,+24.200,+0.0,+0.01,+0.01,+0.00,+0.01,+0.01,LLLLLLLLLL,LLLLL
1100,2025-09-16 02:33:00,000,+23.731,+77.537,+26.770,+24.190,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1101,2025-09-16 02:43:00,000,+23.831,+77.475,+26.745,+24.200,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1102,2025-09-16 02:53:00,000,+23.912,+77.431,+26.700,+24.200,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1103,2025-09-16 03:03:00,000,+23.950,+77.362,+26.705,+24.200,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1104,2025-09-16 03:13:00,000,+24.019,+77.369,+26.665,+24.160,+0.0,-0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1105,2025-09-16 03:23:00,000,+24.081,+77.344,+26.665,+24.130,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1106,2025-09-16 03:33:00,000,+24.175,+77.287,+26.660,+24.120,+0.1,+0.00,+0.00,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
1107,2025-09-16 03:43:00,000,+24.219,+77.287,+26.660,+24.130,+0.0,+0.00,+0.00,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
1108,2025-09-16 03:53:00,000,+24.312,+77.250,+26.640,+24.130,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1109,2025-09-16 04:03:00,000,+24.337,+77.050,+26.615,+24.110,+0.0,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
1110,2025-09-16 04:13:00,000,+24.337,+76.863,+26.625,+24.120,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1111,2025-09-16 04:23:00,000,+24.325,+76.825,+26.625,+24.130,+0.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
1112,2025-09-16 04:33:00,000,+24.337,+76.800,+26.545,+24.130,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1113,2025-09-16 04:43:00,000,+24.356,+76.744,+26.540,+24.120,+0.0,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
1114,2025-09-16 04:53:00,000,+24.375,+76.769,+26.505,+24.130,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
1115,2025-09-16 05:03:00,000,+24.344,+76.644,+26.505,+24.120,+0.2,+0.01,+0.01,+0.01,+0.01,+0.00,LLLLLLLLLL,LLLLL
1116,2025-09-16 05:13:00,000,+24.281,+76.625,+26.465,+24.120,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
