ベンダ,GRAPHTEC Corporation,,,,,,,,,,,,,
48,2025/8/27 19:32,0,28.1,63.5,31.475,27.25,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
49,2025/8/27 19:42,0,28.144,63.519,31.265,27.25,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
50,2025/8/27 19:52,0,28.062,63.687,31.115,27.17,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
51,2025/8/27 20:02,0,27.756,63.756,30.965,27.17,0.1,-0.01,-0.01,-0.01,0,-0.01,LLLLLLLLLL,LLLLL
52,2025/8/27 20:12,0,27.662,64.144,30.805,27.14,0.1,0,0.01,0,0,0,LLLLLLLLLL,LLLLL
53,2025/8/27 20:22,0,27.537,64.231,30.615,27.08,0.1,-0.01,-0.01,-0.01,-0.01,0,LLLLLLLLLL,LLLLL
54,2025/8/27 20:32,0,27.369,64.344,30.43,27.09,0.1,-0.01,-0.01,-0.01,0,0,LLLLLLLLLL,LLLLL
55,2025/8/27 20:42,0,27.269,64.331,30.345,27.01,0.1,0,0,0,-0.01,0,LLLLLLLLLL,LLLLL
56,2025/8/27 20:52,0,27.162,64.344,30.18,27,0.1,0.01,0.01,0,0.01,0.01,LLLLLLLLLL,LLLLL
57,2025/8/27 21:02,0,27.125,64.256,30.025,27,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
58,2025/8/27 21:12,0,27.213,64.275,29.945,26.84,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
59,2025/8/27 21:22,0,27.237,64.244,29.82,26.84,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
60,2025/8/27 21:32,0,27.194,64.344,29.71,26.84,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
61,2025/8/27 21:42,0,26.925,64.425,29.59,26.83,0,0.01,0.01,0.01,0.01,0.01,LLLLLLLLLL,LLLLL
62,2025/8/27 21:52,0,26.844,64.369,29.425,26.84,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
63,2025/8/27 22:02,0,26.925,64.287,29.345,26.76,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
64,2025/8/27 22:12,0,26.819,64.362,29.26,26.76,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
65,2025/8/27 22:22,0,26.669,64.381,29.14,26.72,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
66,2025/8/27 22:32,0,26.656,64.381,29.075,26.68,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
67,2025/8/27 22:42,0,26.594,64.35,28.985,26.68,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
68,2025/8/27 22:52,0,26.575,64.338,28.905,26.68,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
69,2025/8/27 23:02,0,26.5,64.369,28.86,26.68,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
70,2025/8/27 23:12,0,26.419,64.381,28.72,26.61,0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
71,2025/8/27 23:22,0,26.388,64.419,28.66,26.59,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
72,2025/8/27 23:32,0,26.225,64.456,28.54,26.6,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
73,2025/8/27 23:42,0,26.306,64.369,28.49,26.59,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
74,2025/8/27 23:52,0,26.375,64.306,28.375,26.59,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
75,2025/8/28 0:02,0,26.375,64.25,28.305,26.55,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
76,2025/8/28 0:12,0,26.4,64.156,28.26,26.51,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
77,2025/8/28 0:22,0,26.431,64.175,28.135,26.52,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
78,2025/8/28 0:32,0,26.469,64.187,28.075,26.51,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
79,2025/8/28 0:42,0,26.35,64.263,28.06,26.47,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
80,2025/8/28 0:52,0,26.194,64.388,27.975,26.35,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
81,2025/8/28 1:02,0,26.088,64.444,27.94,26.35,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
82,2025/8/28 1:12,0,26.031,64.594,27.89,26.35,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
83,2025/8/28 1:22,0,26.013,64.681,27.855,26.35,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
84,2025/8/28 1:32,0,25.937,65.106,27.815,26.35,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
85,2025/8/28 1:42,0,25.869,65.237,27.82,26.35,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
86,2025/8/28 1:52,0,25.713,65.625,27.735,26.35,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
87,2025/8/28 2:02,0,25.65,66.013,27.705,26.35,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
88,2025/8/28 2:12,0,25.612,66.513,27.695,26.35,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
89,2025/8/28 2:22,0,25.744,66.388,27.655,26.35,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
90,2025/8/28 2:32,0,25.819,66.406,27.61,26.34,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
91,2025/8/28 2:42,0,25.769,65.6,27.615,26.3,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
92,2025/8/28 2:52,0,25.831,66.775,27.53,26.35,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
93,2025/8/28 3:02,0,25.919,66.663,27.535,26.27,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
94,2025/8/28 3:12,0,26.006,66.331,27.535,26.27,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
95,2025/8/28 3:22,0,26.056,66.1,27.535,26.29,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
96,2025/8/28 3:32,0,26.125,65.9,27.535,26.27,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
97,2025/8/28 3:42,0,26.219,65.681,27.53,26.27,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
98,2025/8/28 3:52,0,26.312,65.419,27.545,26.27,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
99,2025/8/28 4:02,0,26.425,65.269,27.615,26.27,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
100,2025/8/28 4:12,0,26.5,65.056,27.615,26.27,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
101,2025/8/28 4:22,0,26.506,64.819,27.615,26.27,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
102,2025/8/28 4:32,0,26.544,65.213,27.615,26.27,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
103,2025/8/28 4:42,0,26.6,65.181,27.64,26.27,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
104,2025/8/28 4:52,0,26.606,64.9,27.645,26.28,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
105,2025/8/28 5:02,0,26.544,64.85,27.62,26.27,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
106,2025/8/28 5:12,0,26.531,65.125,27.64,26.27,0.4,0,0,0,0,0,LLLLLLLLLL,LLLLL
107,2025/8/28 5:22,0,26.575,65.406,27.655,26.28,1.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
108,2025/8/28 5:32,0,26.631,66.075,27.66,26.28,2.2,0,0,0,0,0,LLLLLLLLLL,LLLLL
109,2025/8/28 5:42,0,26.65,66.025,27.665,26.27,4.6,0,0,0,0,0,LLLLLLLLLL,LLLLL
110,2025/8/28 5:52,0,26.663,65.987,27.7,26.28,8.5,0,0,0,0,0,LLLLLLLLLL,LLLLL
111,2025/8/28 6:02,0,26.731,66.344,27.74,26.28,12.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
112,2025/8/28 6:12,0,26.85,66.169,27.845,26.29,15.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
113,2025/8/28 6:22,0,26.906,64.881,27.905,26.29,14.6,0,0,0,0,0,LLLLLLLLLL,LLLLL
114,2025/8/28 6:32,0,27.088,64.969,28.005,26.29,24,0,0,0,0,0,LLLLLLLLLL,LLLLL
115,2025/8/28 6:42,0,27.356,64.806,28.275,27.1,23.5,0,0,0,0,0,LLLLLLLLLL,LLLLL
116,2025/8/28 6:52,0,27.612,64.4,28.36,27.04,19,0,0,0,0,0,LLLLLLLLLL,LLLLL
117,2025/8/28 7:02,0,27.85,64.269,28.39,27.07,25.2,0,0,0,-0.01,0,LLLLLLLLLL,LLLLL
118,2025/8/28 7:12,0,28.025,64.162,28.51,27.11,26.6,0,0,0,-0.01,0,LLLLLLLLLL,LLLLL
119,2025/8/28 7:22,0,28.206,64.138,28.6,27.11,43.9,0,0,0,-0.01,0,LLLLLLLLLL,LLLLL
120,2025/8/28 7:32,0,28.525,64.119,28.78,27.11,36.5,0,0,0,0.01,0,LLLLLLLLLL,LLLLL
121,2025/8/28 7:42,0,28.756,63.831,28.965,27.12,49.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
122,2025/8/28 7:52,0,29.138,63.669,29.17,27.12,46.6,0,0,0,0,0,LLLLLLLLLL,LLLLL
123,2025/8/28 8:02,0,29.537,63.413,29.34,27.13,44.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
124,2025/8/28 8:12,0,29.694,62.775,29.495,27.12,60.9,0,0,0,0,0,LLLLLLLLLL,LLLLL
125,2025/8/28 8:22,0,30.044,62.919,29.655,27.13,90.9,0,0,0,0,0,LLLLLLLLLL,LLLLL
126,2025/8/28 8:32,0,30.419,61.975,30.005,27.13,71.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
127,2025/8/28 8:42,0,30.487,62.056,30.39,27.91,54.2,0,0,0,0,0,LLLLLLLLLL,LLLLL
128,2025/8/28 8:52,0,30.831,62.062,30.42,27.87,85.1,0,0,0,0,-0.01,LLLLLLLLLL,LLLLL
129,2025/8/28 9:02,0,31.031,61.763,30.455,27.85,77,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
130,2025/8/28 9:12,0,31.481,61.206,30.69,27.88,111.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
131,2025/8/28 9:22,0,31.881,60.406,31.1,27.89,87.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
132,2025/8/28 9:32,0,32.05,59.644,31.25,27.86,68.5,0,0,0,0,0,LLLLLLLLLL,LLLLL
133,2025/8/28 9:42,0,31.838,60.644,31.185,27.87,73.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
134,2025/8/28 9:52,0,31.95,60.044,31.265,27.86,84.8,0,0,0,0,-0.01,LLLLLLLLLL,LLLLL
135,2025/8/28 10:02,0,32.281,59.7,31.455,27.85,111.2,0,0,0,0,0,LLLLLLLLLL,LLLLL
136,2025/8/28 10:12,0,32.75,58.288,31.76,27.82,126.2,0,0,0,0,0,LLLLLLLLLL,LLLLL
137,2025/8/28 10:22,0,32.625,53.994,32.025,27.72,82.6,0,0,0,-0.01,-0.01,LLLLLLLLLL,LLLLL
138,2025/8/28 10:32,0,32.256,56.119,32.03,27.72,76.8,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
139,2025/8/28 10:42,0,32.187,56.45,32.245,28.44,51.5,0,0,0,0.01,0.01,LLLLLLLLLL,LLLLL
140,2025/8/28 10:52,0,31.975,58.4,32.07,28.38,41.5,0,0.01,0,0,0,LLLLLLLLLL,LLLLL
141,2025/8/28 11:02,0,31.819,58.288,31.905,28.34,72.2,0.01,0,0.01,0,0.01,LLLLLLLLLL,LLLLL
142,2025/8/28 11:12,0,32.194,60.056,32.065,28.39,231.2,0,0,-0.01,0,0,LLLLLLLLLL,LLLLL
143,2025/8/28 11:22,0,33.394,52.362,32.815,28.48,220.8,0.01,0,0,0,0.01,LLLLLLLLLL,LLLLL
144,2025/8/28 11:32,0,34.975,52.681,33.505,28.49,251.4,0,0,0,0,0,LLLLLLLLLL,LLLLL
145,2025/8/28 11:42,0,34.919,46.406,34.065,28.38,164.2,0,0,0,0,0,LLLLLLLLLL,LLLLL
146,2025/8/28 11:52,0,34.663,46.25,33.98,28.31,163,0,0,0,0,-0.01,LLLLLLLLLL,LLLLL
147,2025/8/28 12:02,0,34.831,47.944,34.195,28.31,140,0.01,0.01,0.01,0.01,0.01,LLLLLLLLLL,LLLLL
148,2025/8/28 12:12,0,34.906,47.194,34.295,28.15,141.2,-0.01,0,0,0,0,LLLLLLLLLL,LLLLL
149,2025/8/28 12:22,0,34.738,47.956,34.215,28.14,92.1,0.01,0,0.01,0,0,LLLLLLLLLL,LLLLL
150,2025/8/28 12:32,0,34.15,48.462,34.145,28.06,130.5,0.01,0.01,0.01,0,0,LLLLLLLLLL,LLLLL
151,2025/8/28 12:42,0,33.794,51.319,34.205,28.69,176.9,0,-0.01,-0.01,0,0,LLLLLLLLLL,LLLLL
152,2025/8/28 12:52,0,34.625,50.05,34.315,28.73,271.9,0,0,0,0,0,LLLLLLLLLL,LLLLL
153,2025/8/28 13:02,0,34.906,47.594,34.535,28.7,285.2,0.01,0,0,0,0.01,LLLLLLLLLL,LLLLL
154,2025/8/28 13:12,0,35.031,45.319,34.68,28.57,159.2,-0.01,0,-0.01,-0.01,0,LLLLLLLLLL,LLLLL
155,2025/8/28 13:22,0,34.856,47.85,34.54,28.46,124.4,0,0,0,0,0,LLLLLLLLLL,LLLLL
156,2025/8/28 13:32,0,34.731,47.406,34.41,28.46,103.5,0,-0.01,0,0,0,LLLLLLLLLL,LLLLL
157,2025/8/28 13:42,0,34.362,48.075,34.33,28.38,111,0,-0.01,0,0,-0.01,LLLLLLLLLL,LLLLL
158,2025/8/28 13:52,0,34.15,48.531,34.295,28.29,122.4,0,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
159,2025/8/28 14:02,0,34.206,47.394,34.195,28.29,114.1,-0.01,0,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
160,2025/8/28 14:12,0,34.425,48.494,34.225,28.15,281.9,0,0,0,-0.01,0,LLLLLLLLLL,LLLLL
161,2025/8/28 14:22,0,33.825,46.544,34.375,28.15,119.4,0.01,0.01,0.01,0.01,0.01,LLLLLLLLLL,LLLLL
162,2025/8/28 14:32,0,33.281,49.8,34.055,27.57,214.8,0,0,0,0,0,LLLLLLLLLL,LLLLL
163,2025/8/28 14:42,0,33.919,49.85,34.08,27.58,169.9,0,0,0,0,0,LLLLLLLLLL,LLLLL
164,2025/8/28 14:52,0,33.513,46.888,33.98,27.5,61.4,0,0,0,0,0,LLLLLLLLLL,LLLLL
165,2025/8/28 15:02,0,32.919,51.444,33.565,27.49,67.2,0,0,0,0,0,LLLLLLLLLL,LLLLL
166,2025/8/28 15:12,0,32.638,50.581,33.29,27.43,50.5,0.01,0,0,0.01,0.01,LLLLLLLLLL,LLLLL
167,2025/8/28 15:22,0,32.594,53.269,33.01,27.53,97,-0.01,0,0,-0.01,0,LLLLLLLLLL,LLLLL
168,2025/8/28 15:32,0,33.106,50.456,33,27.54,157.5,0,0,0,0,0,LLLLLLLLLL,LLLLL
169,2025/8/28 15:42,0,32.975,48.9,32.955,27.49,61.8,0,0,0,0,0,LLLLLLLLLL,LLLLL
170,2025/8/28 15:52,0,32.344,49.088,32.715,27.43,52.8,0,0,0,0,0,LLLLLLLLLL,LLLLL
171,2025/8/28 16:02,0,31.781,50.544,32.51,27.27,76.6,0,0,0,0,0,LLLLLLLLLL,LLLLL
172,2025/8/28 16:12,0,31.406,51.169,32.3,27.27,43.5,0,0,0,0,0,LLLLLLLLLL,LLLLL
173,2025/8/28 16:22,0,31.325,53.556,32.09,27.19,54.5,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
174,2025/8/28 16:32,0,31.406,53.8,32.05,27.2,90.4,0,0,0,0,0,LLLLLLLLLL,LLLLL
175,2025/8/28 16:42,0,31.65,52.231,32.05,27.2,40.5,0,0,0,0,0,LLLLLLLLLL,LLLLL
176,2025/8/28 16:52,0,31.519,52.719,31.975,27.18,52.6,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
177,2025/8/28 17:02,0,31.362,54.212,31.85,27.13,40.2,0,0,0,0,0,LLLLLLLLLL,LLLLL
178,2025/8/28 17:12,0,31.15,55.156,31.85,27.1,26.6,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
179,2025/8/28 17:22,0,30.713,55.219,31.77,27.1,16.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
180,2025/8/28 17:32,0,30.15,57.006,31.51,27.01,9.5,0,0,0,0,0,LLLLLLLLLL,LLLLL
181,2025/8/28 17:42,0,29.675,59.144,31.29,27.01,7.5,0.01,0.01,0,0.01,0,LLLLLLLLLL,LLLLL
182,2025/8/28 17:52,0,29.325,60.006,31.16,27.01,3.6,0,0,-0.01,0,-0.01,LLLLLLLLLL,LLLLL
183,2025/8/28 18:02,0,29.069,60.937,30.98,26.84,2.2,0,0,0,0,-0.01,LLLLLLLLLL,LLLLL
184,2025/8/28 18:12,0,28.881,61.169,30.78,26.83,1.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
185,2025/8/28 18:22,0,28.694,61.319,30.605,26.85,0.4,0,0,0,0,0,LLLLLLLLLL,LLLLL
186,2025/8/28 18:32,0,28.419,62.075,30.395,26.83,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
187,2025/8/28 18:42,0,28.119,62.625,30.185,26.76,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
188,2025/8/28 18:52,0,27.9,63.106,29.945,26.76,0.1,0.01,0,0,0,0,LLLLLLLLLL,LLLLL
189,2025/8/28 19:02,0,27.694,63.594,29.785,26.76,0.1,0,0,0,0,0.01,LLLLLLLLLL,LLLLL
190,2025/8/28 19:12,0,27.537,63.919,29.74,26.76,0.1,0,0,0,0,-0.01,LLLLLLLLLL,LLLLL
191,2025/8/28 19:22,0,27.419,64.013,29.62,26.67,0.1,0,-0.01,-0.01,0,0,LLLLLLLLLL,LLLLL
192,2025/8/28 19:32,0,27.338,63.875,29.575,26.67,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
193,2025/8/28 19:42,0,27.263,63.806,29.43,26.67,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
194,2025/8/28 19:52,0,27.05,63.894,29.345,26.67,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
195,2025/8/28 20:02,0,26.775,63.713,29.26,26.59,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
196,2025/8/28 20:12,0,26.588,63.687,29.08,26.59,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
197,2025/8/28 20:22,0,26.406,63.769,28.9,26.59,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
198,2025/8/28 20:32,0,26.312,63.55,28.725,26.59,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
199,2025/8/28 20:42,0,26.456,62.963,28.505,26.5,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
200,2025/8/28 20:52,0,26.469,63.513,28.31,26.52,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
201,2025/8/28 21:02,0,26.094,64.069,28.255,26.5,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
202,2025/8/28 21:12,0,25.731,64.456,28.155,26.49,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
