ベンダ,GRAPHTEC Corporation
モデル,GL240
ファームウェア,Ver1.54
ソフトウェア, "Ver1.25"
最大CH数,10CH
GS開始CH
WL開始CH,10CH
測定間隔,10min
測定点数,1758        
トリガ点,0           
開始時刻,2025-11-05,10:34:09
終了時刻,2025-11-17,15:24:19
トリガ時刻,2025-11-05,10:34:19
AC Mode, AC1_2, AC1_2
Logic/Pulse,Off,Off
アンプ設定
CH,信号名,アンプ,入力,レンジ,温度レンジ,フィルタ,スパン,,単位
CH1,CH 1,M,DC,1-5V,,20,80.000000,-20.000000,ﾟC
CH2,CH 2,M,DC,1-5V,,20,100.000000,0.000000,%
CH3,CH 3,M,DC,2V,,20,40.000000,-60.000000,ﾟC
CH4,CH 4,M,DC,2V,,20,50.000000,-50.000000,%
CH5,CH 5,M,DC,100mV,,20,1250.000000,-1250.000000,W/m2
CH6,CH 6,M,DC,100V,,20,50.000000,-50.000000,V
CH7,CH 7,M,DC,100V,,20,50.000000,-50.000000,V
CH8,CH 8,M,DC,100V,,20,50.000000,-50.000000,V
CH9,CH 9,M,DC,100V,,20,50.000000,-50.000000,V
CH10,CH10,M,DC,100V,,20,70.000000,-30.000000,V
測定値
番号,日付 時間,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1,AlarmOut
35,2025-11-05 16:14:19,000,+14.762,+74.931,+18.540,+27.790,+2.1,+0.00,+0.00,+0.00,+0.01,+0.01,LLLLLLLLLL,LLLLL
36,2025-11-05 16:24:19,000,+14.562,+75.338,+18.480,+27.770,+1.9,+0.01,+0.00,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
37,2025-11-05 16:34:19,000,+14.350,+75.594,+18.375,+27.780,+0.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
38,2025-11-05 16:44:19,000,+14.169,+75.850,+18.305,+27.780,+0.2,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
39,2025-11-05 16:54:19,000,+13.981,+76.069,+18.250,+27.730,+0.1,+0.00,+0.00,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
40,2025-11-05 17:04:19,000,+13.812,+76.188,+18.130,+27.790,+0.0,+0.00,+0.00,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
41,2025-11-05 17:14:19,000,+13.619,+76.344,+18.050,+27.710,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
42,2025-11-05 17:24:19,000,+13.494,+76.519,+17.925,+27.770,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
43,2025-11-05 17:34:19,000,+13.419,+76.725,+17.855,+27.730,+0.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
44,2025-11-05 17:44:19,000,+13.394,+76.844,+17.800,+27.690,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
45,2025-11-05 17:54:19,000,+13.356,+76.988,+17.685,+27.730,+0.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
46,2025-11-05 18:04:19,000,+13.300,+77.056,+17.605,+27.630,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
47,2025-11-05 18:14:19,000,+13.269,+77.181,+17.520,+27.710,+0.1,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
48,2025-11-05 18:24:19,000,+13.200,+77.206,+17.445,+27.700,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
49,2025-11-05 18:34:19,000,+13.131,+77.256,+17.340,+27.670,+0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
50,2025-11-05 18:44:19,000,+13.106,+77.344,+17.280,+27.670,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
51,2025-11-05 18:54:19,000,+13.025,+77.294,+17.205,+27.590,+0.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
52,2025-11-05 19:04:19,000,+12.950,+77.394,+17.110,+27.670,+0.1,-0.01,+0.00,+0.00,-0.01,-0.01,LLLLLLLLLL,LLLLL
53,2025-11-05 19:14:19,000,+12.906,+77.487,+17.035,+27.640,+0.1,-0.01,+0.00,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
54,2025-11-05 19:24:19,000,+12.925,+77.638,+16.995,+27.630,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
55,2025-11-05 19:34:19,000,+13.006,+77.763,+16.885,+27.610,+0.1,+0.00,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
56,2025-11-05 19:44:19,000,+13.037,+77.812,+16.845,+27.600,+0.0,-0.01,-0.01,+0.00,-0.01,-0.01,LLLLLLLLLL,LLLLL
57,2025-11-05 19:54:19,000,+13.069,+77.794,+16.795,+27.590,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
58,2025-11-05 20:04:19,000,+13.094,+77.831,+16.755,+27.600,+0.2,+0.00,+0.00,+0.01,+0.01,+0.00,LLLLLLLLLL,LLLLL
59,2025-11-05 20:14:19,000,+13.106,+77.831,+16.685,+27.600,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
60,2025-11-05 20:24:19,000,+13.050,+77.750,+16.640,+27.600,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
61,2025-11-05 20:34:19,000,+12.956,+77.725,+16.600,+27.590,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
62,2025-11-05 20:44:19,000,+12.925,+77.800,+16.550,+27.570,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
63,2025-11-05 20:54:19,000,+12.937,+77.763,+16.460,+27.550,+0.0,+0.01,+0.01,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
64,2025-11-05 21:04:19,000,+12.919,+77.731,+16.435,+27.490,+0.0,+0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
65,2025-11-05 21:14:19,000,+12.944,+77.719,+16.395,+27.540,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
66,2025-11-05 21:24:19,000,+13.006,+77.794,+16.365,+27.530,+0.1,+0.00,+0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
67,2025-11-05 21:34:19,000,+12.994,+77.756,+16.275,+27.490,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
68,2025-11-05 21:44:19,000,+12.963,+77.825,+16.235,+27.430,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
69,2025-11-05 21:54:19,000,+12.981,+77.856,+16.230,+27.430,+0.0,+0.00,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
70,2025-11-05 22:04:19,000,+12.969,+77.894,+16.195,+27.430,+0.1,+0.00,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
71,2025-11-05 22:14:19,000,+13.006,+77.963,+16.160,+27.430,+0.1,+0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
72,2025-11-05 22:24:19,000,+13.050,+77.981,+16.160,+27.430,+0.0,-0.01,-0.01,-0.01,-0.01,+0.00,LLLLLLLLLL,LLLLL
73,2025-11-05 22:34:19,000,+13.075,+77.988,+16.080,+27.430,+0.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
74,2025-11-05 22:44:19,000,+13.125,+77.988,+16.060,+27.440,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
75,2025-11-05 22:54:19,000,+13.163,+78.000,+16.040,+27.430,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
76,2025-11-05 23:04:19,000,+13.206,+78.012,+16.040,+27.440,+0.1,+0.00,+0.00,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
77,2025-11-05 23:14:19,000,+13.194,+78.006,+16.005,+27.430,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
78,2025-11-05 23:24:19,000,+13.112,+77.988,+15.995,+27.400,+0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
79,2025-11-05 23:34:19,000,+13.069,+77.988,+15.990,+27.420,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
80,2025-11-05 23:44:19,000,+13.106,+77.994,+15.960,+27.390,+0.1,+0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
81,2025-11-05 23:54:19,000,+12.994,+77.969,+15.965,+27.420,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
82,2025-11-06 00:04:19,000,+12.937,+77.956,+15.880,+27.390,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
83,2025-11-06 00:14:19,000,+12.925,+77.950,+15.865,+27.410,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
84,2025-11-06 00:24:19,000,+12.881,+77.950,+15.840,+27.410,+0.1,+0.00,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
85,2025-11-06 00:34:19,000,+12.856,+77.937,+15.825,+27.350,+0.1,-0.01,-0.01,+0.00,-0.01,-0.01,LLLLLLLLLL,LLLLL
86,2025-11-06 00:44:19,000,+12.869,+77.937,+15.800,+27.410,+0.1,+0.00,+0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
87,2025-11-06 00:54:19,000,+12.919,+77.950,+15.800,+27.350,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
88,2025-11-06 01:04:19,000,+12.950,+77.950,+15.760,+27.350,+0.1,+0.00,+0.00,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
89,2025-11-06 01:14:19,000,+12.937,+77.956,+15.760,+27.360,+0.0,+0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
90,2025-11-06 01:24:19,000,+12.894,+77.950,+15.760,+27.350,+0.0,+0.00,+0.00,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
91,2025-11-06 01:34:19,000,+12.844,+77.937,+15.680,+27.360,+0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
92,2025-11-06 01:44:19,000,+12.900,+77.937,+15.680,+27.350,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
93,2025-11-06 01:54:19,000,+12.975,+77.950,+15.670,+27.350,+0.0,+0.00,+0.00,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
94,2025-11-06 02:04:19,000,+13.019,+77.963,+15.645,+27.360,+0.1,-0.01,+0.00,+0.00,-0.01,-0.01,LLLLLLLLLL,LLLLL
95,2025-11-06 02:14:19,000,+13.088,+77.981,+15.645,+27.400,+0.1,+0.00,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
96,2025-11-06 02:24:19,000,+13.288,+78.056,+15.640,+27.410,+0.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
97,2025-11-06 02:34:19,000,+13.456,+78.000,+15.640,+27.380,+0.1,+0.00,+0.00,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
98,2025-11-06 02:44:19,000,+13.588,+77.856,+15.640,+27.360,+0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
99,2025-11-06 02:54:19,000,+13.669,+77.694,+15.640,+27.360,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
100,2025-11-06 03:04:19,000,+13.719,+77.581,+15.635,+27.350,+0.0,+0.00,+0.00,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
101,2025-11-06 03:14:19,000,+13.769,+77.550,+15.640,+27.360,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
102,2025-11-06 03:24:19,000,+13.788,+77.456,+15.635,+27.350,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
103,2025-11-06 03:34:19,000,+13.831,+77.431,+15.645,+27.360,+0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
104,2025-11-06 03:44:19,000,+13.844,+77.356,+15.635,+27.350,+0.1,-0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
105,2025-11-06 03:54:19,000,+13.881,+77.381,+15.630,+27.350,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
106,2025-11-06 04:04:19,000,+13.913,+77.331,+15.630,+27.350,+0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
107,2025-11-06 04:14:19,000,+13.937,+77.281,+15.615,+27.350,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
108,2025-11-06 04:24:19,000,+13.937,+77.263,+15.595,+27.290,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
109,2025-11-06 04:34:19,000,+13.919,+77.200,+15.595,+27.360,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
110,2025-11-06 04:44:19,000,+13.894,+77.144,+15.595,+27.360,+0.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
111,2025-11-06 04:54:19,000,+13.831,+77.063,+15.595,+27.330,+0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
112,2025-11-06 05:04:19,000,+13.769,+77.012,+15.555,+27.340,+0.1,+0.00,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
113,2025-11-06 05:14:19,000,+13.744,+77.006,+15.560,+27.350,+0.1,+0.00,+0.00,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
114,2025-11-06 05:24:19,000,+13.706,+76.981,+15.550,+27.330,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
115,2025-11-06 05:34:19,000,+13.694,+76.975,+15.520,+27.360,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
116,2025-11-06 05:44:19,000,+13.687,+76.956,+15.520,+27.320,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
117,2025-11-06 05:54:19,000,+13.700,+76.975,+15.510,+27.350,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
118,2025-11-06 06:04:19,000,+13.663,+76.894,+15.520,+27.350,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
119,2025-11-06 06:14:19,000,+13.606,+76.825,+15.435,+27.310,+0.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
120,2025-11-06 06:24:19,000,+13.519,+76.681,+15.430,+27.320,+1.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
121,2025-11-06 06:34:19,000,+13.450,+76.719,+15.410,+27.310,+1.9,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
122,2025-11-06 06:44:19,000,+13.419,+76.706,+15.395,+27.330,+3.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
123,2025-11-06 06:54:19,000,+13.406,+76.744,+15.400,+27.310,+4.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
124,2025-11-06 07:04:19,000,+13.456,+76.831,+15.400,+27.290,+4.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
125,2025-11-06 07:14:19,000,+13.544,+76.869,+15.400,+27.320,+8.9,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
126,2025-11-06 07:24:19,000,+13.675,+76.944,+15.445,+27.310,+14.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
127,2025-11-06 07:34:19,000,+13.869,+77.044,+15.525,+27.340,+10.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
128,2025-11-06 07:44:19,000,+14.075,+77.087,+15.535,+27.270,+8.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
129,2025-11-06 07:54:19,000,+14.262,+77.087,+15.565,+27.200,+6.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
130,2025-11-06 08:04:19,000,+14.450,+77.100,+15.605,+27.210,+26.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
131,2025-11-06 08:14:19,000,+14.706,+76.819,+15.650,+27.200,+25.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
132,2025-11-06 08:24:19,000,+15.106,+76.456,+15.770,+27.220,+20.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
133,2025-11-06 08:34:19,000,+15.444,+76.119,+15.825,+27.220,+27.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
134,2025-11-06 08:44:19,000,+16.013,+76.038,+15.960,+27.240,+31.1,+0.00,-0.01,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
135,2025-11-06 08:54:19,000,+16.662,+75.831,+16.055,+27.250,+35.9,+0.01,+0.01,+0.01,+0.00,+0.01,LLLLLLLLLL,LLLLL
136,2025-11-06 09:04:19,000,+17.244,+75.306,+16.205,+27.250,+32.9,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
137,2025-11-06 09:14:19,000,+17.606,+75.081,+16.305,+27.290,+39.9,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
138,2025-11-06 09:24:19,000,+18.169,+74.687,+16.455,+27.330,+55.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
139,2025-11-06 09:34:19,000,+19.294,+74.369,+16.675,+27.340,+57.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
140,2025-11-06 09:44:19,000,+20.300,+73.812,+16.885,+27.350,+47.6,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
141,2025-11-06 09:54:19,000,+20.869,+73.362,+17.105,+27.380,+55.5,+0.00,-0.01,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
142,2025-11-06 10:04:19,000,+21.419,+73.013,+17.325,+27.430,+69.0,-0.01,-0.01,-0.01,-0.01,+0.00,LLLLLLLLLL,LLLLL
143,2025-11-06 10:14:19,000,+22.731,+72.550,+17.625,+27.470,+98.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
144,2025-11-06 10:24:19,000,+24.288,+64.319,+17.965,+27.480,+58.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
145,2025-11-06 10:34:19,000,+24.400,+64.031,+18.225,+27.530,+55.8,-0.01,-0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
146,2025-11-06 10:44:19,000,+24.025,+64.062,+18.425,+27.540,+57.2,-0.01,-0.01,-0.01,-0.01,+0.00,LLLLLLLLLL,LLLLL
147,2025-11-06 10:54:19,000,+24.031,+64.006,+18.640,+27.580,+71.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
148,2025-11-06 11:04:19,000,+24.525,+63.913,+18.920,+27.580,+84.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
149,2025-11-06 11:14:19,000,+25.331,+63.581,+19.185,+27.650,+90.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
150,2025-11-06 11:24:19,000,+26.037,+63.069,+19.465,+27.700,+81.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
