ベンダ,GRAPHTEC Corporation
モデル,GL240
ファームウェア,Ver1.54
ソフトウェア, "Ver1.25"
最大CH数,10CH
GS開始CH
WL開始CH,10CH
測定間隔,10min
測定点数,1273        
トリガ点,0           
開始時刻,2025-09-29,15:21:47
終了時刻,2025-10-08,11:22:41
トリガ時刻,2025-09-29,15:22:41
AC Mode, AC1_2, AC1_2
Logic/Pulse,Off,Off
アンプ設定
CH,信号名,アンプ,入力,レンジ,温度レンジ,フィルタ,スパン,,単位
CH1,CH 1,M,DC,1-5V,,20,80.000000,-20.000000,゜C
CH2,CH 2,M,DC,1-5V,,20,100.000000,0.000000,%
CH3,CH 3,M,DC,2V,,20,40.000000,-60.000000,゜C
CH4,CH 4,M,DC,2V,,20,50.000000,-50.000000,%
CH5,CH 5,M,DC,100mV,,20,1250.000000,-1250.000000,W/m2
CH6,CH 6,M,DC,100V,,20,50.000000,-50.000000,V
CH7,CH 7,M,DC,100V,,20,50.000000,-50.000000,V
CH8,CH 8,M,DC,100V,,20,50.000000,-50.000000,V
CH9,CH 9,M,DC,100V,,20,50.000000,-50.000000,V
CH10,CH10,M,DC,100V,,20,70.000000,-30.000000,V
測定値
番号,日付 時間,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1,AlarmOut
49,2025-09-29 23:22:41,000,+22.463,+63.706,+32.135,+11.930,+0.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
50,2025-09-29 23:32:41,000,+22.412,+64.013,+31.930,+11.870,+0.1,+0.00,+0.00,+0.01,+0.00,+0.01,LLLLLLLLLL,LLLLL
51,2025-09-29 23:42:41,000,+22.456,+64.319,+31.780,+11.850,+0.1,-0.01,+0.00,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
52,2025-09-29 23:52:41,000,+22.356,+64.644,+31.615,+11.840,+0.1,+0.01,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
53,2025-09-30 00:02:41,000,+22.169,+64.531,+31.460,+11.860,+0.0,-0.01,-0.01,-0.01,+0.00,-0.01,LLLLLLLLLL,LLLLL
54,2025-09-30 00:12:41,000,+22.056,+64.300,+31.305,+11.850,+0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
55,2025-09-30 00:22:41,000,+22.169,+64.381,+31.140,+11.850,+0.1,+0.01,+0.01,+0.01,+0.00,+0.01,LLLLLLLLLL,LLLLL
56,2025-09-30 00:32:41,000,+22.138,+64.375,+31.035,+11.860,+0.0,+0.00,+0.01,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
57,2025-09-30 00:42:41,000,+22.150,+64.306,+30.895,+11.780,+0.1,+0.00,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
58,2025-09-30 00:52:41,000,+22.031,+64.531,+30.730,+11.690,+0.0,+0.00,+0.01,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
59,2025-09-30 01:02:41,000,+21.756,+64.950,+30.640,+11.670,+0.0,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
60,2025-09-30 01:12:41,000,+21.675,+64.994,+30.490,+11.690,+0.2,+0.01,+0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
61,2025-09-30 01:22:41,000,+21.600,+64.800,+30.410,+11.690,+0.0,+0.01,+0.01,+0.01,+0.01,+0.00,LLLLLLLLLL,LLLLL
62,2025-09-30 01:32:41,000,+21.531,+64.825,+30.270,+11.680,+0.0,+0.00,+0.01,+0.01,+0.01,+0.00,LLLLLLLLLL,LLLLL
63,2025-09-30 01:42:41,000,+21.450,+64.856,+30.165,+11.680,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
64,2025-09-30 01:52:41,000,+21.269,+64.913,+30.045,+11.680,+0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
65,2025-09-30 02:02:41,000,+21.194,+65.013,+29.890,+11.680,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
66,2025-09-30 02:12:41,000,+20.956,+65.094,+29.805,+11.640,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
67,2025-09-30 02:22:41,000,+21.062,+65.056,+29.670,+11.600,+0.1,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
68,2025-09-30 02:32:41,000,+21.200,+65.019,+29.565,+11.600,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
69,2025-09-30 02:42:41,000,+21.338,+64.987,+29.440,+11.610,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
70,2025-09-30 02:52:41,000,+21.431,+64.975,+29.300,+11.590,+0.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
71,2025-09-30 03:02:41,000,+21.538,+64.944,+29.230,+11.600,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
72,2025-09-30 03:12:41,000,+21.644,+64.906,+29.170,+11.590,+0.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
73,2025-09-30 03:22:41,000,+21.712,+64.856,+29.050,+11.600,+0.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
74,2025-09-30 03:32:41,000,+21.706,+64.881,+29.000,+11.600,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
75,2025-09-30 03:42:41,000,+21.763,+64.856,+28.930,+11.600,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
76,2025-09-30 03:52:41,000,+21.794,+64.856,+28.850,+11.610,+0.0,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
77,2025-09-30 04:02:41,000,+21.862,+64.869,+28.810,+11.590,+0.0,-0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
78,2025-09-30 04:12:41,000,+21.894,+64.894,+28.765,+11.550,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
79,2025-09-30 04:22:41,000,+21.644,+65.312,+28.725,+11.530,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
80,2025-09-30 04:32:41,000,+21.556,+66.400,+28.635,+11.520,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
81,2025-09-30 04:42:41,000,+21.456,+67.412,+28.575,+11.520,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
82,2025-09-30 04:52:41,000,+21.487,+67.894,+28.530,+11.520,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
83,2025-09-30 05:02:41,000,+21.538,+68.431,+28.450,+11.520,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
84,2025-09-30 05:12:41,000,+21.550,+68.756,+28.410,+11.520,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
85,2025-09-30 05:22:41,000,+21.575,+68.869,+28.405,+11.520,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
86,2025-09-30 05:32:41,000,+21.556,+68.906,+28.365,+11.520,+0.4,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
87,2025-09-30 05:42:41,000,+21.550,+69.038,+28.330,+11.520,+0.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
88,2025-09-30 05:52:41,000,+21.538,+68.900,+28.250,+11.520,+1.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
89,2025-09-30 06:02:41,000,+21.506,+68.994,+28.245,+11.530,+8.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
90,2025-09-30 06:12:41,000,+21.437,+69.131,+28.210,+11.520,+10.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
91,2025-09-30 06:22:41,000,+21.538,+69.238,+28.210,+11.530,+9.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
92,2025-09-30 06:32:41,000,+21.625,+69.038,+28.210,+11.520,+7.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
93,2025-09-30 06:42:41,000,+21.588,+68.119,+28.210,+11.520,+7.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
94,2025-09-30 06:52:41,000,+21.538,+68.106,+28.210,+11.520,+10.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
95,2025-09-30 07:02:41,000,+21.531,+67.394,+28.210,+11.520,+7.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
96,2025-09-30 07:12:41,000,+21.369,+66.687,+28.210,+11.520,+8.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
97,2025-09-30 07:22:41,000,+21.356,+66.238,+28.205,+11.520,+11.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
98,2025-09-30 07:32:41,000,+21.437,+66.169,+28.210,+11.520,+16.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
99,2025-09-30 07:42:41,000,+21.612,+66.000,+28.210,+11.520,+22.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
100,2025-09-30 07:52:41,000,+21.794,+65.888,+28.210,+11.530,+51.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
101,2025-09-30 08:02:41,000,+22.225,+65.437,+28.260,+11.550,+56.6,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
102,2025-09-30 08:12:41,000,+22.806,+64.944,+28.430,+11.560,+79.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
103,2025-09-30 08:22:41,000,+23.556,+64.681,+28.690,+11.650,+60.9,+0.00,+0.00,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
104,2025-09-30 08:32:41,000,+23.437,+64.331,+29.050,+11.640,+55.4,+0.00,+0.01,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
105,2025-09-30 08:42:41,000,+23.325,+64.375,+29.440,+11.690,+70.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
106,2025-09-30 08:52:41,000,+23.525,+64.156,+29.805,+11.720,+68.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
107,2025-09-30 09:02:41,000,+24.000,+63.919,+30.140,+11.740,+75.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
108,2025-09-30 09:12:41,000,+24.325,+63.619,+30.510,+11.760,+90.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
109,2025-09-30 09:22:41,000,+24.819,+63.250,+30.905,+11.900,+84.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
110,2025-09-30 09:32:41,000,+25.194,+62.913,+31.335,+11.900,+82.5,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
111,2025-09-30 09:42:41,000,+25.669,+62.406,+31.800,+11.990,+103.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
112,2025-09-30 09:52:41,000,+26.381,+61.088,+32.315,+12.010,+135.4,+0.00,+0.00,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
113,2025-09-30 10:02:41,000,+28.144,+56.119,+32.880,+12.020,+101.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
114,2025-09-30 10:12:41,000,+29.650,+52.325,+33.585,+12.120,+210.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
115,2025-09-30 10:22:41,000,+30.344,+47.019,+34.405,+12.180,+101.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
116,2025-09-30 10:32:41,000,+29.988,+47.112,+35.255,+12.190,+152.6,+0.00,+0.00,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
117,2025-09-30 10:42:41,000,+29.788,+46.950,+36.060,+12.350,+159.1,+0.01,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
118,2025-09-30 10:52:41,000,+29.900,+47.069,+36.795,+12.370,+153.1,+0.00,+0.00,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
119,2025-09-30 11:02:41,000,+30.069,+45.194,+37.500,+12.430,+107.2,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
120,2025-09-30 11:12:41,000,+29.425,+47.856,+38.175,+12.410,+88.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
121,2025-09-30 11:22:41,000,+28.450,+49.850,+38.720,+12.470,+95.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
122,2025-09-30 11:32:41,000,+28.150,+51.450,+39.045,+12.490,+229.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
123,2025-09-30 11:42:41,000,+29.925,+46.181,+39.355,+12.520,+194.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
124,2025-09-30 11:52:41,000,+30.906,+43.644,+39.755,+12.520,+190.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
125,2025-09-30 12:02:41,000,+31.544,+42.444,+40.235,+12.530,+199.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
126,2025-09-30 12:12:41,000,+31.481,+39.888,+40.740,+12.510,+125.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
127,2025-09-30 12:22:41,000,+30.506,+44.237,+41.220,+12.580,+186.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
128,2025-09-30 12:32:41,000,+30.031,+45.150,+41.560,+12.590,+144.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
129,2025-09-30 12:42:41,000,+30.181,+45.844,+41.820,+12.590,+156.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
130,2025-09-30 12:52:41,000,+30.362,+44.281,+42.015,+12.590,+200.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
131,2025-09-30 13:02:41,000,+30.244,+46.013,+42.215,+12.580,+114.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
132,2025-09-30 13:12:41,000,+29.794,+46.500,+42.355,+12.580,+115.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
133,2025-09-30 13:22:41,000,+29.900,+46.469,+42.495,+12.590,+154.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
134,2025-09-30 13:32:41,000,+30.875,+44.169,+42.620,+12.590,+276.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
135,2025-09-30 13:42:41,000,+30.719,+44.213,+42.720,+12.580,+80.9,+0.00,+0.00,-0.01,-0.01,+0.00,LLLLLLLLLL,LLLLL
136,2025-09-30 13:52:41,000,+30.062,+46.112,+42.840,+11.340,+115.0,+0.01,+0.01,+0.00,+0.01,+0.01,LLLLLLLLLL,LLLLL
137,2025-09-30 14:02:41,000,+29.888,+47.094,+42.510,+11.090,+101.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
138,2025-09-30 14:12:41,000,+29.913,+48.625,+42.595,+11.140,+151.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
139,2025-09-30 14:22:41,000,+30.338,+45.806,+42.600,+11.170,+225.7,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
140,2025-09-30 14:32:41,000,+30.937,+44.663,+42.640,+11.190,+221.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
141,2025-09-30 14:42:41,000,+31.862,+40.388,+42.680,+11.210,+164.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
142,2025-09-30 14:52:41,000,+31.581,+39.219,+42.790,+11.140,+148.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
143,2025-09-30 15:02:41,000,+31.206,+42.044,+42.835,+11.140,+165.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
144,2025-09-30 15:12:41,000,+31.312,+40.437,+42.800,+11.130,+162.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
145,2025-09-30 15:22:41,000,+31.450,+42.456,+42.745,+11.100,+139.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
146,2025-09-30 15:32:41,000,+30.650,+44.425,+42.795,+11.160,+39.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
147,2025-09-30 15:42:41,000,+29.612,+48.781,+42.795,+11.160,+84.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
148,2025-09-30 15:52:41,000,+29.256,+51.487,+42.610,+11.160,+51.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
149,2025-09-30 16:02:41,000,+29.119,+51.331,+42.270,+11.120,+100.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
150,2025-09-30 16:12:41,000,+29.187,+52.944,+41.805,+11.080,+67.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
