ベンダ,GRAPHTEC Corporation
モデル,GL240
ファームウェア,Ver1.54
ソフトウェア, "Ver1.25"
最大CH数,10CH
GS開始CH
WL開始CH,10CH
測定間隔,10min
測定点数,1301        
トリガ点,0           
開始時刻,2025-11-17,15:32:56
終了時刻,2025-11-26,16:13:05
トリガ時刻,2025-11-17,15:33:05
AC Mode, AC1_2, AC1_2
Logic/Pulse,Off,Off
アンプ設定
CH,信号名,アンプ,入力,レンジ,温度レンジ,フィルタ,スパン,,単位
CH1,CH 1,M,DC,1-5V,,20,80.000000,-20.000000,ﾟC
CH2,CH 2,M,DC,1-5V,,20,100.000000,0.000000,%
CH3,CH 3,M,DC,2V,,20,40.000000,-60.000000,ﾟC
CH4,CH 4,M,DC,2V,,20,50.000000,-50.000000,%
CH5,CH 5,M,DC,100mV,,20,1250.000000,-1250.000000,W/m2
CH6,CH 6,M,DC,100V,,20,50.000000,-50.000000,V
CH7,CH 7,M,DC,100V,,20,50.000000,-50.000000,V
CH8,CH 8,M,DC,100V,,20,50.000000,-50.000000,V
CH9,CH 9,M,DC,100V,,20,50.000000,-50.000000,V
CH10,CH10,M,DC,100V,,20,70.000000,-30.000000,V
測定値
番号,日付 時間,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1,AlarmOut
NO.,Time,ms,ﾟC,%,ﾟC,%,W/m2,V,V,V,V,V,A1234567890,A123456789
807,2025-11-23 05:53:05,000,+10.394,+74.650,+13.275,+20.360,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
808,2025-11-23 06:03:05,000,+10.350,+74.444,+13.260,+20.370,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
809,2025-11-23 06:13:05,000,+10.281,+74.631,+13.190,+20.370,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
810,2025-11-23 06:23:05,000,+10.319,+74.588,+13.185,+20.370,+0.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
811,2025-11-23 06:33:05,000,+10.356,+74.531,+13.190,+20.370,+1.1,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
812,2025-11-23 06:43:05,000,+10.400,+74.562,+13.185,+20.370,+7.2,+0.01,+0.01,+0.01,+0.00,+0.01,LLLLLLLLLL,LLLLL
813,2025-11-23 06:53:05,000,+10.569,+74.687,+13.190,+20.380,+19.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
814,2025-11-23 07:03:05,000,+10.919,+75.138,+13.275,+20.380,+19.0,+0.00,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
815,2025-11-23 07:13:05,000,+11.319,+74.775,+13.325,+20.400,+20.8,+0.00,+0.00,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
816,2025-11-23 07:23:05,000,+11.781,+74.388,+13.390,+20.420,+33.2,+0.00,+0.00,+0.01,+0.00,+0.01,LLLLLLLLLL,LLLLL
817,2025-11-23 07:33:05,000,+12.588,+74.288,+13.580,+20.650,+49.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
818,2025-11-23 07:43:05,000,+13.856,+73.350,+13.795,+20.780,+50.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
819,2025-11-23 07:53:05,000,+15.025,+72.250,+14.015,+20.780,+15.6,-0.01,-0.01,-0.01,-0.01,+0.00,LLLLLLLLLL,LLLLL
820,2025-11-23 08:03:05,000,+15.650,+65.362,+14.105,+20.790,+25.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
821,2025-11-23 08:13:05,000,+15.894,+64.913,+14.185,+20.840,+22.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
822,2025-11-23 08:23:05,000,+15.013,+65.469,+14.215,+20.820,+30.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
823,2025-11-23 08:33:05,000,+14.994,+65.413,+14.340,+20.830,+37.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
824,2025-11-23 08:43:05,000,+15.250,+65.338,+14.420,+20.830,+25.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
825,2025-11-23 08:53:05,000,+15.256,+65.419,+14.545,+20.840,+45.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
826,2025-11-23 09:03:05,000,+15.900,+65.250,+14.655,+20.850,+47.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
827,2025-11-23 09:13:05,000,+16.831,+65.237,+14.830,+20.880,+51.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
828,2025-11-23 09:23:05,000,+17.694,+65.050,+15.000,+20.850,+56.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
829,2025-11-23 09:33:05,000,+18.169,+64.544,+15.190,+20.940,+67.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
830,2025-11-23 09:43:05,000,+18.994,+64.181,+15.390,+21.010,+59.5,+0.00,+0.00,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
831,2025-11-23 09:53:05,000,+19.413,+63.594,+15.585,+21.030,+63.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
832,2025-11-23 10:03:05,000,+19.812,+63.362,+15.740,+21.040,+72.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
833,2025-11-23 10:13:05,000,+20.219,+62.856,+15.960,+21.090,+48.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
834,2025-11-23 10:23:05,000,+20.231,+62.662,+16.130,+21.110,+65.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
835,2025-11-23 10:33:05,000,+20.506,+62.312,+16.335,+21.130,+77.0,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
836,2025-11-23 10:43:05,000,+20.875,+60.481,+16.530,+21.210,+63.1,+0.00,+0.00,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
837,2025-11-23 10:53:05,000,+21.350,+60.662,+16.740,+21.210,+91.1,-0.01,-0.01,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
838,2025-11-23 11:03:05,000,+22.912,+57.419,+17.030,+21.210,+77.1,-0.01,-0.01,-0.01,-0.01,+0.00,LLLLLLLLLL,LLLLL
839,2025-11-23 11:13:05,000,+23.644,+54.787,+17.320,+21.310,+74.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
840,2025-11-23 11:23:05,000,+24.075,+54.531,+17.565,+21.310,+83.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
841,2025-11-23 11:33:05,000,+24.369,+52.956,+17.805,+21.310,+73.0,+0.00,+0.00,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
842,2025-11-23 11:43:05,000,+24.250,+52.156,+18.070,+21.320,+101.9,+0.01,+0.00,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
843,2025-11-23 11:53:05,000,+24.844,+48.281,+18.330,+21.380,+75.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
844,2025-11-23 12:03:05,000,+24.263,+48.656,+18.540,+21.390,+59.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
845,2025-11-23 12:13:05,000,+23.631,+50.225,+18.700,+21.390,+46.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
846,2025-11-23 12:23:05,000,+22.844,+52.862,+18.795,+21.390,+55.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
847,2025-11-23 12:33:05,000,+22.425,+54.138,+18.950,+21.510,+48.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
848,2025-11-23 12:43:05,000,+22.044,+55.406,+19.030,+21.510,+55.0,+0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
849,2025-11-23 12:53:05,000,+21.963,+54.944,+19.170,+21.520,+52.5,-0.01,-0.01,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
850,2025-11-23 13:03:05,000,+21.869,+55.175,+19.305,+21.480,+57.1,-0.01,-0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
851,2025-11-23 13:13:05,000,+21.956,+54.937,+19.385,+21.510,+52.5,+0.00,-0.01,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
852,2025-11-23 13:23:05,000,+22.006,+54.281,+19.530,+21.510,+44.1,+0.00,+0.00,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
853,2025-11-23 13:33:05,000,+21.963,+56.256,+19.630,+21.520,+91.6,+0.00,+0.00,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
854,2025-11-23 13:43:05,000,+23.331,+51.325,+19.805,+21.570,+79.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
855,2025-11-23 13:53:05,000,+23.650,+50.888,+19.990,+21.610,+56.5,+0.00,-0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
856,2025-11-23 14:03:05,000,+23.394,+52.806,+20.075,+21.590,+74.1,+0.00,+0.00,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
857,2025-11-23 14:13:05,000,+23.794,+52.713,+20.230,+21.610,+72.4,+0.00,+0.00,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
858,2025-11-23 14:23:05,000,+24.112,+50.781,+20.400,+21.620,+75.0,+0.00,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
859,2025-11-23 14:33:05,000,+24.056,+50.619,+20.505,+21.620,+80.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
860,2025-11-23 14:43:05,000,+24.281,+50.325,+20.640,+21.630,+60.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
861,2025-11-23 14:53:05,000,+23.963,+51.437,+20.760,+21.610,+68.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
862,2025-11-23 15:03:05,000,+23.444,+53.325,+20.800,+21.630,+57.2,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
863,2025-11-23 15:13:05,000,+22.681,+55.419,+20.835,+21.610,+48.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
864,2025-11-23 15:23:05,000,+21.787,+58.156,+20.830,+21.650,+18.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
865,2025-11-23 15:33:05,000,+20.506,+62.400,+20.825,+21.660,+20.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
866,2025-11-23 15:43:05,000,+19.550,+63.606,+20.785,+21.660,+19.2,+0.00,+0.00,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
867,2025-11-23 15:53:05,000,+18.800,+64.237,+20.735,+21.650,+7.0,+0.01,+0.01,+0.01,+0.01,+0.00,LLLLLLLLLL,LLLLL
868,2025-11-23 16:03:05,000,+17.687,+64.906,+20.615,+21.580,+5.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
869,2025-11-23 16:13:05,000,+16.650,+65.350,+20.525,+21.590,+4.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
870,2025-11-23 16:23:05,000,+15.781,+65.538,+20.425,+21.630,+3.0,-0.01,-0.01,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
871,2025-11-23 16:33:05,000,+14.981,+65.594,+20.315,+21.540,+1.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
872,2025-11-23 16:43:05,000,+14.294,+65.681,+20.140,+21.540,+1.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
873,2025-11-23 16:53:05,000,+13.731,+66.138,+19.955,+21.520,+0.2,+0.01,+0.00,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
874,2025-11-23 17:03:05,000,+13.237,+66.888,+19.785,+21.530,+0.1,+0.00,+0.00,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
875,2025-11-23 17:13:05,000,+12.775,+67.744,+19.595,+21.510,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
876,2025-11-23 17:23:05,000,+12.350,+67.831,+19.435,+21.480,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
877,2025-11-23 17:33:05,000,+11.925,+69.112,+19.255,+21.470,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
878,2025-11-23 17:43:05,000,+11.669,+70.463,+19.085,+21.490,+0.2,+0.00,+0.00,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
879,2025-11-23 17:53:05,000,+11.437,+74.144,+18.905,+21.430,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
880,2025-11-23 18:03:05,000,+11.187,+74.325,+18.730,+21.430,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
881,2025-11-23 18:13:05,000,+11.000,+74.638,+18.550,+21.390,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
882,2025-11-23 18:23:05,000,+10.800,+74.706,+18.400,+21.310,+0.1,-0.01,+0.00,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
883,2025-11-23 18:33:05,000,+10.663,+74.906,+18.260,+21.270,+0.1,+0.00,+0.00,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
884,2025-11-23 18:43:05,000,+10.412,+74.956,+18.090,+21.260,+0.0,+0.00,+0.01,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
885,2025-11-23 18:53:05,000,+10.331,+75.150,+17.920,+21.260,+0.0,+0.00,-0.01,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
886,2025-11-23 19:03:05,000,+10.206,+75.156,+17.760,+21.230,+0.1,+0.01,+0.01,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
887,2025-11-23 19:13:05,000,+10.062,+75.300,+17.610,+21.180,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
888,2025-11-23 19:23:05,000,+9.925,+75.369,+17.435,+21.170,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
889,2025-11-23 19:33:05,000,+9.850,+75.481,+17.270,+21.160,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
890,2025-11-23 19:43:05,000,+9.694,+75.481,+17.075,+21.130,+0.1,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
891,2025-11-23 19:53:05,000,+9.506,+75.450,+16.915,+21.090,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
892,2025-11-23 20:03:05,000,+9.494,+75.700,+16.795,+21.090,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
893,2025-11-23 20:13:05,000,+9.331,+75.506,+16.635,+21.050,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
894,2025-11-23 20:23:05,000,+9.263,+75.869,+16.535,+21.020,+0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
895,2025-11-23 20:33:05,000,+9.225,+75.838,+16.390,+21.000,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
896,2025-11-23 20:43:05,000,+9.106,+75.931,+16.265,+21.020,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
897,2025-11-23 20:53:05,000,+9.144,+75.956,+16.155,+20.960,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
898,2025-11-23 21:03:05,000,+9.125,+75.881,+16.030,+21.000,+0.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
899,2025-11-23 21:13:05,000,+9.000,+75.794,+15.925,+20.980,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
900,2025-11-23 21:23:05,000,+8.956,+75.950,+15.790,+20.950,+0.1,+0.00,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
901,2025-11-23 21:33:05,000,+8.863,+75.856,+15.665,+20.920,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
902,2025-11-23 21:43:05,000,+8.750,+75.931,+15.555,+20.850,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
903,2025-11-23 21:53:05,000,+8.712,+75.931,+15.425,+20.900,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
904,2025-11-23 22:03:05,000,+8.581,+76.006,+15.320,+20.880,+0.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
905,2025-11-23 22:13:05,000,+8.562,+76.156,+15.190,+20.760,+0.0,-0.01,-0.01,+0.00,-0.01,-0.01,LLLLLLLLLL,LLLLL
906,2025-11-23 22:23:05,000,+8.525,+76.269,+15.105,+20.760,+0.1,+0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
907,2025-11-23 22:33:05,000,+8.425,+76.050,+14.985,+20.760,+0.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
908,2025-11-23 22:43:05,000,+8.338,+76.206,+14.900,+20.760,+0.1,+0.00,+0.00,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
909,2025-11-23 22:53:05,000,+8.244,+76.156,+14.775,+20.760,+0.0,-0.01,-0.01,+0.00,-0.01,-0.01,LLLLLLLLLL,LLLLL
910,2025-11-23 23:03:05,000,+8.125,+76.206,+14.625,+20.730,+0.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
911,2025-11-23 23:13:05,000,+8.094,+76.294,+14.540,+20.730,+0.0,+0.00,+0.00,+0.01,+0.01,+0.00,LLLLLLLLLL,LLLLL
912,2025-11-23 23:23:05,000,+8.031,+76.394,+14.425,+20.680,+0.0,+0.00,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
913,2025-11-23 23:33:05,000,+7.919,+76.287,+14.305,+20.670,+0.0,+0.01,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
914,2025-11-23 23:43:05,000,+7.788,+76.212,+14.185,+20.680,+0.0,+0.00,+0.00,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
915,2025-11-23 23:53:05,000,+7.713,+76.450,+14.100,+20.670,+0.0,+0.00,-0.01,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
916,2025-11-24 00:03:05,000,+7.731,+76.550,+13.955,+20.650,+0.1,+0.00,+0.00,+0.01,+0.00,+0.01,LLLLLLLLLL,LLLLL
917,2025-11-24 00:13:05,000,+7.675,+76.350,+13.865,+20.600,+0.0,-0.01,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
918,2025-11-24 00:23:05,000,+7.569,+76.350,+13.735,+20.590,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
919,2025-11-24 00:33:05,000,+7.587,+76.669,+13.655,+20.590,+0.0,+0.01,+0.01,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
920,2025-11-24 00:43:05,000,+7.638,+76.681,+13.540,+20.600,+0.0,+0.00,+0.00,-0.01,-0.01,+0.00,LLLLLLLLLL,LLLLL
921,2025-11-24 00:53:05,000,+7.538,+76.606,+13.460,+20.600,+0.0,+0.00,-0.01,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
922,2025-11-24 01:03:05,000,+7.506,+76.513,+13.340,+20.600,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
923,2025-11-24 01:13:05,000,+7.475,+76.706,+13.275,+20.580,+0.1,+0.00,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
924,2025-11-24 01:23:05,000,+7.437,+76.631,+13.165,+20.570,+0.0,+0.00,+0.00,+0.01,+0.00,+0.01,LLLLLLLLLL,LLLLL
925,2025-11-24 01:33:05,000,+7.350,+76.706,+13.090,+20.550,+0.0,+0.00,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
926,2025-11-24 01:43:05,000,+7.375,+76.706,+12.985,+20.520,+0.0,+0.00,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
927,2025-11-24 01:53:05,000,+7.344,+76.706,+12.895,+20.510,+0.0,+0.01,+0.00,+0.01,+0.00,+0.01,LLLLLLLLLL,LLLLL
928,2025-11-24 02:03:05,000,+7.306,+76.713,+12.825,+20.420,+0.1,+0.00,-0.01,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
929,2025-11-24 02:13:05,000,+7.325,+76.719,+12.730,+20.510,+0.0,-0.01,-0.01,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
930,2025-11-24 02:23:05,000,+7.538,+76.725,+12.655,+20.440,+0.0,+0.00,-0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
931,2025-11-24 02:33:05,000,+7.744,+76.494,+12.615,+20.420,+0.0,+0.00,+0.00,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
932,2025-11-24 02:43:05,000,+7.788,+76.081,+12.535,+20.420,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
933,2025-11-24 02:53:05,000,+7.619,+75.594,+12.485,+20.360,+0.1,+0.00,+0.01,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
934,2025-11-24 03:03:05,000,+7.481,+75.588,+12.420,+20.350,+0.0,+0.00,+0.00,-0.01,+0.00,-0.01,LLLLLLLLLL,LLLLL
935,2025-11-24 03:13:05,000,+7.406,+75.575,+12.335,+20.390,+0.1,+0.00,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
936,2025-11-24 03:23:05,000,+7.294,+75.588,+12.290,+20.360,+0.0,-0.01,-0.01,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
937,2025-11-24 03:33:05,000,+7.275,+75.656,+12.210,+20.360,+0.1,+0.00,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
938,2025-11-24 03:43:05,000,+7.219,+75.556,+12.130,+20.350,+0.0,+0.00,+0.01,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
939,2025-11-24 03:53:05,000,+7.138,+75.544,+12.060,+20.310,+0.1,-0.01,-0.01,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
940,2025-11-24 04:03:05,000,+7.025,+75.619,+12.010,+20.340,+0.1,-0.01,-0.01,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
941,2025-11-24 04:13:05,000,+6.962,+75.687,+11.935,+20.350,+0.0,-0.01,+0.00,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
942,2025-11-24 04:23:05,000,+6.887,+75.669,+11.850,+20.330,+0.0,-0.01,-0.01,+0.00,-0.01,-0.01,LLLLLLLLLL,LLLLL
943,2025-11-24 04:33:05,000,+6.813,+75.731,+11.810,+20.290,+0.1,+0.01,+0.00,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
944,2025-11-24 04:43:05,000,+6.763,+75.713,+11.720,+20.280,+0.1,-0.01,-0.01,-0.01,+0.00,-0.01,LLLLLLLLLL,LLLLL
945,2025-11-24 04:53:05,000,+6.663,+75.687,+11.645,+20.260,+0.2,+0.00,+0.00,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
946,2025-11-24 05:03:05,000,+6.575,+75.744,+11.595,+20.260,+0.0,-0.01,+0.00,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
947,2025-11-24 05:13:05,000,+6.525,+75.819,+11.490,+20.260,+0.0,-0.01,-0.01,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
948,2025-11-24 05:23:05,000,+6.487,+75.863,+11.450,+20.280,+0.0,-0.01,-0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
949,2025-11-24 05:33:05,000,+6.462,+75.888,+11.400,+20.270,+0.0,-0.01,-0.01,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
950,2025-11-24 05:43:05,000,+6.419,+75.869,+11.280,+20.270,+0.0,+0.01,+0.00,+0.01,+0.00,+0.01,LLLLLLLLLL,LLLLL
951,2025-11-24 05:53:05,000,+6.362,+75.812,+11.250,+20.250,+0.0,-0.01,+0.00,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
952,2025-11-24 06:03:05,000,+6.306,+75.713,+11.190,+20.200,+0.1,+0.00,-0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
953,2025-11-24 06:13:05,000,+6.131,+75.531,+11.080,+20.190,+0.4,+0.01,+0.01,+0.01,+0.00,+0.01,LLLLLLLLLL,LLLLL
954,2025-11-24 06:23:05,000,+6.025,+75.494,+11.045,+20.190,+1.1,+0.00,+0.00,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
955,2025-11-24 06:33:05,000,+5.950,+75.463,+10.955,+20.180,+2.6,+0.00,-0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
956,2025-11-24 06:43:05,000,+6.044,+75.744,+10.890,+20.210,+10.5,+0.00,-0.01,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
957,2025-11-24 06:53:05,000,+6.494,+76.463,+10.895,+20.200,+17.2,+0.00,-0.01,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
958,2025-11-24 07:03:05,000,+7.163,+76.869,+10.905,+20.230,+23.1,-0.01,-0.01,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
959,2025-11-24 07:13:05,000,+8.038,+77.087,+11.035,+20.240,+27.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
960,2025-11-24 07:23:05,000,+9.038,+77.331,+11.185,+20.250,+31.5,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
961,2025-11-24 07:33:05,000,+10.087,+77.119,+11.330,+20.550,+34.6,+0.00,+0.00,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
962,2025-11-24 07:43:05,000,+11.175,+76.237,+11.535,+20.670,+37.5,+0.00,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
963,2025-11-24 07:53:05,000,+12.369,+75.206,+11.755,+20.690,+40.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
964,2025-11-24 08:03:05,000,+13.656,+74.150,+12.010,+20.720,+43.9,+0.01,+0.01,+0.00,+0.01,+0.01,LLLLLLLLLL,LLLLL
