ベンダ,GRAPHTEC Corporation,,,,,,,,,,,,,
モデル,GL240,,,,,,,,,,,,,
ファームウェア,Ver1.54,,,,,,,,,,,,,
ソフトウェア," ""Ver1.25""",,,,,,,,,,,,,
最大CH数,10CH,,,,,,,,,,,,,
GS開始CH,,,,,,,,,,,,,,
WL開始CH,10CH,,,,,,,,,,,,,
測定間隔,10min,,,,,,,,,,,,,
測定点数,1010,,,,,,,,,,,,,
トリガ点,0,,,,,,,,,,,,,
開始時刻,2025/9/1,10:53:24,,,,,,,,,,,,
終了時刻,2025/9/8,11:04:18,,,,,,,,,,,,
トリガ時刻,2025/9/1,10:54:18,,,,,,,,,,,,
AC Mode, AC1_2, AC1_2,,,,,,,,,,,,
Logic/Pulse,Off,Off,,,,,,,,,,,,
アンプ設定,,,,,,,,,,,,,,
CH,信号名,アンプ,入力,レンジ,温度レンジ,フィルタ,スパン,,単位,,,,,
CH1,CH 1,M,DC,1-5V,,20,80,-20,゜C,,,,,
747,2025/9/6 15:14,0,31.456,53.656,34.73,30.02,172.4,0,0,0,0,0,LLLLLLLLLL,LLLLL
748,2025/9/6 15:24,0,31.544,52.963,34.45,29.87,49.8,0,0,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
749,2025/9/6 15:34,0,30.444,55.187,33.92,29.76,64.6,-0.01,0,-0.01,0,0,LLLLLLLLLL,LLLLL
750,2025/9/6 15:44,0,29.95,57.725,33.505,29.69,144.5,0,0,0,0,0,LLLLLLLLLL,LLLLL
751,2025/9/6 15:54,0,30.394,56.487,33.285,29.7,162,0,0,0,0,0,LLLLLLLLLL,LLLLL
752,2025/9/6 16:04,0,30.8,54.994,33.105,29.67,79.2,0,0,0,0,0,LLLLLLLLLL,LLLLL
753,2025/9/6 16:14,0,30.469,57.062,32.855,29.54,30.9,0,0,0,0,0,LLLLLLLLLL,LLLLL
754,2025/9/6 16:24,0,29.4,59.788,32.475,29.49,29.2,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
755,2025/9/6 16:34,0,28.713,61.138,32.07,29.34,25.4,-0.01,-0.01,-0.01,0,-0.01,LLLLLLLLLL,LLLLL
756,2025/9/6 16:44,0,28.112,61.931,31.655,29.24,21.8,0.01,0,0.01,0.01,0.01,LLLLLLLLLL,LLLLL
757,2025/9/6 16:54,0,27.612,62.3,31.285,29.17,18.6,0,0,0,0,0,LLLLLLLLLL,LLLLL
758,2025/9/6 17:04,0,27.475,63.456,30.99,29.16,19.2,0,0,0,0,0,LLLLLLLLLL,LLLLL
759,2025/9/6 17:14,0,27.275,64.087,30.8,29.1,18.2,0,0,0,0,0,LLLLLLLLLL,LLLLL
760,2025/9/6 17:24,0,26.856,64.356,30.605,29.07,14.9,0,0,0,0,0,LLLLLLLLLL,LLLLL
761,2025/9/6 17:34,0,26.531,64.419,30.39,29.04,8.1,0.01,0,0.01,0,0,LLLLLLLLLL,LLLLL
762,2025/9/6 17:44,0,26.275,64.519,30.175,28.9,3.8,-0.01,-0.01,0,-0.01,-0.01,LLLLLLLLLL,LLLLL
763,2025/9/6 17:54,0,25.931,64.65,29.945,28.9,2.2,0,0,0,-0.01,-0.01,LLLLLLLLLL,LLLLL
764,2025/9/6 18:04,0,25.625,64.862,29.66,28.86,0.6,0,0,0,0,0,LLLLLLLLLL,LLLLL
765,2025/9/6 18:14,0,25.45,65.269,29.44,28.8,0.8,0,0,0,0,0,LLLLLLLLLL,LLLLL
766,2025/9/6 18:24,0,25.275,65.35,29.23,28.81,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
767,2025/9/6 18:34,0,25.081,65.65,29.01,28.73,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
768,2025/9/6 18:44,0,24.981,65.65,28.785,28.72,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
769,2025/9/6 18:54,0,24.881,65.506,28.585,28.71,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
770,2025/9/6 19:04,0,24.75,65.894,28.395,28.63,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
771,2025/9/6 19:14,0,24.669,66,28.23,28.64,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
772,2025/9/6 19:24,0,24.594,65.594,28.075,28.63,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
773,2025/9/6 19:34,0,24.581,65.1,27.875,28.46,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
774,2025/9/6 19:44,0,24.625,64.825,27.71,28.46,0.1,0,0,0.01,0,0,LLLLLLLLLL,LLLLL
775,2025/9/6 19:54,0,24.675,64.681,27.575,28.43,0,0,0,0,0,0.01,LLLLLLLLLL,LLLLL
776,2025/9/6 20:04,0,24.713,64.613,27.445,28.38,0.1,0.01,0,0,0,0,LLLLLLLLLL,LLLLL
777,2025/9/6 20:14,0,24.75,64.606,27.315,28.39,0,0,0.01,0.01,0,0.01,LLLLLLLLLL,LLLLL
778,2025/9/6 20:24,0,24.75,64.531,27.23,28.39,0.1,0,0.01,0.01,0,0.01,LLLLLLLLLL,LLLLL
779,2025/9/6 20:34,0,24.675,64.5,27.105,28.38,0,0,0,0,0,0.01,LLLLLLLLLL,LLLLL
780,2025/9/6 20:44,0,24.581,64.531,26.955,28.31,0.1,0.01,0,0,0,0,LLLLLLLLLL,LLLLL
781,2025/9/6 20:54,0,24.544,64.569,26.87,28.31,0.1,0.01,0,0.01,0,0,LLLLLLLLLL,LLLLL
782,2025/9/6 21:04,0,24.4,64.713,26.83,28.3,0.1,-0.01,0,-0.01,0,-0.01,LLLLLLLLLL,LLLLL
783,2025/9/6 21:14,0,24.25,65.369,26.71,28.24,0,0.01,0.01,0.01,0,0.01,LLLLLLLLLL,LLLLL
784,2025/9/6 21:24,0,24.037,66.494,26.665,28.22,0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
785,2025/9/6 21:34,0,23.763,68.156,26.59,28.22,0.1,-0.01,0,0,0,-0.01,LLLLLLLLLL,LLLLL
786,2025/9/6 21:44,0,23.463,69.238,26.475,28.22,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
787,2025/9/6 21:54,0,23.3,70.013,26.425,28.16,0.1,-0.01,-0.01,-0.01,0,-0.01,LLLLLLLLLL,LLLLL
788,2025/9/6 22:04,0,23.219,70.444,26.385,28.07,0,0.01,0,0,0.01,0,LLLLLLLLLL,LLLLL
789,2025/9/6 22:14,0,23.219,75.969,26.27,28.07,0,0,0,-0.01,0,0,LLLLLLLLLL,LLLLL
790,2025/9/6 22:24,0,23.069,76.169,26.235,28.08,0.1,0.01,0.01,0.01,0.01,0.01,LLLLLLLLLL,LLLLL
791,2025/9/6 22:34,0,22.919,76.175,26.19,28.07,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
792,2025/9/6 22:44,0,22.819,76.412,26.07,28.08,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
793,2025/9/6 22:54,0,22.619,76.369,26.03,28.07,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
794,2025/9/6 23:04,0,22.55,76.65,25.93,28.07,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
795,2025/9/6 23:14,0,22.506,76.619,25.875,28.05,0.1,0,-0.01,0,0,0,LLLLLLLLLL,LLLLL
796,2025/9/6 23:24,0,22.325,76.681,25.825,27.98,0.1,0.01,0.01,0.01,0.01,0.01,LLLLLLLLLL,LLLLL
797,2025/9/6 23:34,0,22.25,76.719,25.71,28,0.1,0.01,0.01,0.01,0.01,0.01,LLLLLLLLLL,LLLLL
798,2025/9/6 23:44,0,22.169,76.913,25.635,27.99,0.2,0,0,0,0,0,LLLLLLLLLL,LLLLL
799,2025/9/6 23:54,0,22.044,77.056,25.58,27.98,0,0.01,0.01,0.01,0.01,0.01,LLLLLLLLLL,LLLLL
800,2025/9/7 0:04,0,21.894,77.131,25.475,27.98,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
801,2025/9/7 0:14,0,21.819,77.15,25.43,27.93,0,0.01,0.01,0.01,0.01,0.01,LLLLLLLLLL,LLLLL
802,2025/9/7 0:24,0,21.725,77.281,25.34,27.91,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
803,2025/9/7 0:34,0,21.625,77.131,25.27,27.91,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
804,2025/9/7 0:44,0,21.606,77.263,25.22,27.91,0.2,0,0,0,0,0,LLLLLLLLLL,LLLLL
805,2025/9/7 0:54,0,21.538,77.162,25.17,27.91,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
806,2025/9/7 1:04,0,21.487,77.3,25.065,27.9,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
807,2025/9/7 1:14,0,21.381,77.144,25.01,27.91,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
808,2025/9/7 1:24,0,21.331,77.475,24.945,27.91,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
809,2025/9/7 1:34,0,21.35,77.337,24.86,27.85,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
810,2025/9/7 1:44,0,21.4,77.456,24.825,27.84,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
811,2025/9/7 1:54,0,21.4,77.5,24.785,27.83,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
812,2025/9/7 2:04,0,21.394,77.331,24.74,27.83,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
813,2025/9/7 2:14,0,21.437,77.319,24.66,27.83,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
814,2025/9/7 2:24,0,21.644,77.319,24.625,27.83,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
815,2025/9/7 2:34,0,21.819,77.137,24.63,27.84,0.2,0,0,0,0,0,LLLLLLLLLL,LLLLL
816,2025/9/7 2:44,0,21.944,76.844,24.63,27.84,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
817,2025/9/7 2:54,0,21.975,76.625,24.625,27.83,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
818,2025/9/7 3:04,0,22.025,76.569,24.625,27.83,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
819,2025/9/7 3:14,0,22.056,76.45,24.59,27.82,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
820,2025/9/7 3:24,0,22.125,76.494,24.585,27.84,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
821,2025/9/7 3:34,0,22.069,76.331,24.55,27.83,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
822,2025/9/7 3:44,0,22.056,76.356,24.535,27.83,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
823,2025/9/7 3:54,0,21.925,76.256,24.47,27.84,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
824,2025/9/7 4:04,0,21.838,76.263,24.425,27.83,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
825,2025/9/7 4:14,0,21.694,76.075,24.385,27.79,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
826,2025/9/7 4:24,0,21.538,76.212,24.345,27.67,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
827,2025/9/7 4:34,0,21.494,76.269,24.295,27.66,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
828,2025/9/7 4:44,0,21.35,76.312,24.255,27.66,0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
829,2025/9/7 4:54,0,21.231,76.356,24.21,27.66,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
830,2025/9/7 5:04,0,21.238,76.463,24.17,27.67,0.2,0,0,0,0,0,LLLLLLLLLL,LLLLL
831,2025/9/7 5:14,0,21.25,76.494,24.145,27.66,0.9,0,0,0,0,0,LLLLLLLLLL,LLLLL
832,2025/9/7 5:24,0,21.169,76.4,24.06,27.66,2.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
833,2025/9/7 5:34,0,21.206,76.45,24.035,27.67,8.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
834,2025/9/7 5:44,0,21.412,76.506,24.035,27.67,15.1,-0.01,-0.01,-0.01,0,-0.01,LLLLLLLLLL,LLLLL
835,2025/9/7 5:54,0,21.75,76.425,24.105,27.7,24.6,-0.01,-0.01,-0.01,0,-0.01,LLLLLLLLLL,LLLLL
836,2025/9/7 6:04,0,22.412,76.463,24.245,27.71,32,0,0,0.01,0,0,LLLLLLLLLL,LLLLL
837,2025/9/7 6:14,0,23.256,76.081,24.445,27.73,38.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
838,2025/9/7 6:24,0,24.237,75.075,24.69,27.76,43.5,-0.01,0,0,0,0,LLLLLLLLLL,LLLLL
839,2025/9/7 6:34,0,25.425,74.2,24.995,27.76,48.9,-0.01,-0.01,-0.01,-0.01,0,LLLLLLLLLL,LLLLL
840,2025/9/7 6:44,0,26.831,72.962,25.25,27.78,53.5,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
841,2025/9/7 6:54,0,27.981,64.106,25.565,27.79,59.4,0,0,0,0,0,LLLLLLLLLL,LLLLL
842,2025/9/7 7:04,0,28.969,63.131,25.955,27.87,65.4,0,0,0,0,0,LLLLLLLLLL,LLLLL
843,2025/9/7 7:14,0,29.825,62.213,26.315,27.8,70.5,0,0,0,0,0,LLLLLLLLLL,LLLLL
844,2025/9/7 7:24,0,30.606,61.562,26.755,27.81,76.5,0.01,0.01,0.01,0.01,0.01,LLLLLLLLLL,LLLLL
845,2025/9/7 7:34,0,31.481,60.056,27.22,27.83,83.1,0,0,0,-0.01,0,LLLLLLLLLL,LLLLL
846,2025/9/7 7:44,0,32.169,60.263,27.725,27.85,89.8,0,0,0,0,0,LLLLLLLLLL,LLLLL
847,2025/9/7 7:54,0,32.531,56.081,28.21,28,99.5,0,0,0,0,0,LLLLLLLLLL,LLLLL
848,2025/9/7 8:04,0,32.763,56.256,28.695,28,110.9,0,-0.01,-0.01,0,0,LLLLLLLLLL,LLLLL
849,2025/9/7 8:14,0,32.319,56.138,29.23,28,119.3,0,0,0,0,0,LLLLLLLLLL,LLLLL
850,2025/9/7 8:24,0,31.544,58.156,29.765,28.08,127.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
851,2025/9/7 8:34,0,31.331,59,30.98,29.3,136.4,0,0,0,0,0,LLLLLLLLLL,LLLLL
852,2025/9/7 8:44,0,31.581,58.869,31.93,29.29,146.5,-0.01,0,0,-0.01,0,LLLLLLLLLL,LLLLL
853,2025/9/7 8:54,0,31.65,58.644,32.7,29.29,152.5,-0.01,-0.01,0,-0.01,0,LLLLLLLLLL,LLLLL
854,2025/9/7 9:04,0,31.631,57.156,33.52,29.3,155.4,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
855,2025/9/7 9:14,0,32.075,58.088,34.285,29.22,160.2,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
856,2025/9/7 9:24,0,32.594,55.156,35.175,29.22,165,-0.01,0,0,-0.01,-0.01,LLLLLLLLLL,LLLLL
857,2025/9/7 9:34,0,33.025,53.5,36,29.22,163.2,0,0,0,0.01,0,LLLLLLLLLL,LLLLL
858,2025/9/7 9:44,0,33.056,52.931,36.68,29.13,173,0,0,0,0,0,LLLLLLLLLL,LLLLL
859,2025/9/7 9:54,0,32.675,54.531,36.91,29.04,184.2,0,0,0,0,0,LLLLLLLLLL,LLLLL
860,2025/9/7 10:04,0,33.106,54.538,36.87,28.98,189.5,0,-0.01,0,0,-0.01,LLLLLLLLLL,LLLLL
861,2025/9/7 10:14,0,33.169,53.937,36.74,28.96,191.5,0,0,0.01,0.01,0,LLLLLLLLLL,LLLLL
862,2025/9/7 10:24,0,32.825,54.594,36.705,28.86,181.2,0,0,0,0,0,LLLLLLLLLL,LLLLL
863,2025/9/7 10:34,0,33.631,54.062,36.795,29.89,190.4,0.01,0.01,0.01,0.01,0.01,LLLLLLLLLL,LLLLL
864,2025/9/7 10:44,0,33.656,54.331,36.505,29.68,200.9,0,0,0,0,0,LLLLLLLLLL,LLLLL
865,2025/9/7 10:54,0,33.706,54.956,36.745,29.64,203.6,0,0,0,0,0,LLLLLLLLLL,LLLLL
866,2025/9/7 11:04,0,34.2,53.869,36.9,29.59,215.2,0,0,0,0,0,LLLLLLLLLL,LLLLL
867,2025/9/7 11:14,0,34.144,52.506,37.095,29.4,218.5,0,0,0,0,0,LLLLLLLLLL,LLLLL
868,2025/9/7 11:24,0,33.556,55.475,37.005,29.25,219.6,0,0,0,0,0,LLLLLLLLLL,LLLLL
869,2025/9/7 11:34,0,33.925,56.994,37.04,29.18,230.3,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
870,2025/9/7 11:44,0,35.094,51.875,37.2,29.05,221.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
871,2025/9/7 11:54,0,34.744,53.2,37.18,29.02,221.4,0,0,0,0,0,LLLLLLLLLL,LLLLL
872,2025/9/7 12:04,0,33.794,55.794,36.875,28.92,237.9,0,0,0,0,0,LLLLLLLLLL,LLLLL
873,2025/9/7 12:14,0,33.763,56.131,36.675,28.84,232.3,0,0,0,0,0,LLLLLLLLLL,LLLLL
874,2025/9/7 12:24,0,34.431,53.744,36.525,28.84,232.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
875,2025/9/7 12:34,0,34.981,53.106,36.48,29.78,230.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
876,2025/9/7 12:44,0,34.731,52.463,36.075,29.63,227.5,0,0,0,0,0,LLLLLLLLLL,LLLLL
877,2025/9/7 12:54,0,34.356,54.694,36.035,29.54,229.9,0,0,0,0,0,LLLLLLLLLL,LLLLL
878,2025/9/7 13:04,0,34.806,54.663,36.04,29.4,224.9,0,0,0,0,0,LLLLLLLLLL,LLLLL
879,2025/9/7 13:14,0,34.562,53.631,36.04,29.32,209.9,0,0,0,0,0,LLLLLLLLLL,LLLLL
880,2025/9/7 13:24,0,34.931,53.812,35.99,29.23,212.2,0,0,0,0,0,LLLLLLLLLL,LLLLL
881,2025/9/7 13:34,0,34.175,52.838,35.86,29.19,289.4,0,0,0,0,0,LLLLLLLLLL,LLLLL
882,2025/9/7 13:44,0,34.075,54.838,35.62,29.11,300.5,0,0,0,0,0,LLLLLLLLLL,LLLLL
883,2025/9/7 13:54,0,34.287,57.125,35.745,29.02,298.4,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
884,2025/9/7 14:04,0,34.638,51.888,35.96,28.96,289.8,0,0,0,0,0,LLLLLLLLLL,LLLLL
885,2025/9/7 14:14,0,34.138,53.725,35.98,28.87,281.6,0,0,0,0,0,LLLLLLLLLL,LLLLL
886,2025/9/7 14:24,0,33.744,56.206,35.78,28.8,271.5,0.01,0,0,0,0,LLLLLLLLLL,LLLLL
887,2025/9/7 14:34,0,33.55,55.631,35.655,28.8,259,-0.01,-0.01,0,-0.01,-0.01,LLLLLLLLLL,LLLLL
888,2025/9/7 14:44,0,34.013,56.263,35.66,28.71,244.8,-0.01,0,0,0,0,LLLLLLLLLL,LLLLL
889,2025/9/7 14:54,0,34.431,54.031,35.72,28.72,232.5,0.01,0,0.01,0,0,LLLLLLLLLL,LLLLL
890,2025/9/7 15:04,0,33.55,55.681,35.56,28.57,184.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
891,2025/9/7 15:14,0,33.538,59.175,35.255,28.55,182.2,0.01,0.01,0.01,0.01,0.01,LLLLLLLLLL,LLLLL
892,2025/9/7 15:24,0,34.05,56.7,35.175,28.5,176.8,-0.01,0,-0.01,0,0,LLLLLLLLLL,LLLLL
893,2025/9/7 15:34,0,33.238,57.069,35,28.45,171.6,-0.01,-0.01,0,-0.01,0,LLLLLLLLLL,LLLLL
894,2025/9/7 15:44,0,32.344,59.994,34.585,28.39,157.6,-0.01,0,0,0,-0.01,LLLLLLLLLL,LLLLL
895,2025/9/7 15:54,0,32.35,60.825,34.325,28.38,144.4,0,0,0,0,0,LLLLLLLLLL,LLLLL
896,2025/9/7 16:04,0,32.281,60.631,34.165,28.29,130.8,0,0,0,0,0,LLLLLLLLLL,LLLLL
897,2025/9/7 16:14,0,31.513,61.575,33.925,28.29,105.6,0,0,0,0,0,LLLLLLLLLL,LLLLL
898,2025/9/7 16:24,0,31.456,61.881,33.69,28.15,90.2,0,0,0,0,0,LLLLLLLLLL,LLLLL
899,2025/9/7 16:34,0,31.675,61.687,33.56,28.13,82.9,0,0,0,0,0,LLLLLLLLLL,LLLLL
900,2025/9/7 16:44,0,31.519,61.763,33.44,28.13,54.4,0,0,0,0,0,LLLLLLLLLL,LLLLL
901,2025/9/7 16:54,0,30.925,62.206,33.24,28.03,39.5,0,0,0,0,0,LLLLLLLLLL,LLLLL
902,2025/9/7 17:04,0,30.456,62.694,33.03,28.04,23.8,0,0,0,0,0,LLLLLLLLLL,LLLLL
903,2025/9/7 17:14,0,29.944,63,32.79,27.94,12.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
904,2025/9/7 17:24,0,29.394,63.569,32.52,27.94,9.2,0,0,0,0,0,LLLLLLLLLL,LLLLL
905,2025/9/7 17:34,0,29.1,63.819,32.3,27.93,4.8,0,0,0,0.01,0,LLLLLLLLLL,LLLLL
906,2025/9/7 17:44,0,28.744,64.006,32.085,27.85,3.6,-0.01,0,-0.01,0,-0.01,LLLLLLLLLL,LLLLL
907,2025/9/7 17:54,0,28.375,64.15,31.83,27.85,2.4,0.01,0.01,0.01,0.01,0,LLLLLLLLLL,LLLLL
908,2025/9/7 18:04,0,28.006,64.237,31.59,27.85,0.6,0,0,0,0,0,LLLLLLLLLL,LLLLL
909,2025/9/7 18:14,0,27.731,64.35,31.415,27.7,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
910,2025/9/7 18:24,0,27.388,64.475,31.25,27.68,0.2,0,0,0,0,0,LLLLLLLLLL,LLLLL
911,2025/9/7 18:34,0,27.125,65.081,31.05,27.67,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
912,2025/9/7 18:44,0,26.919,66.1,30.87,27.67,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
913,2025/9/7 18:54,0,26.594,66.956,30.665,27.67,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
914,2025/9/7 19:04,0,26.388,68.05,30.485,27.59,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
915,2025/9/7 19:14,0,26.156,67.888,30.31,27.6,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
916,2025/9/7 19:24,0,26.112,69.156,30.15,27.58,0.1,0,0,-0.01,0,0,LLLLLLLLLL,LLLLL
917,2025/9/7 19:34,0,25.894,69.406,29.985,27.51,0.1,0,0,-0.01,0,-0.01,LLLLLLLLLL,LLLLL
918,2025/9/7 19:44,0,25.7,70.106,29.8,27.51,0,-0.01,0,0,0,0,LLLLLLLLLL,LLLLL
919,2025/9/7 19:54,0,25.638,70.263,29.65,27.5,0.1,0,-0.01,0,0,0,LLLLLLLLLL,LLLLL
920,2025/9/7 20:04,0,25.606,70.15,29.56,27.51,0.1,0.01,0.01,0.01,0.01,0.01,LLLLLLLLLL,LLLLL
921,2025/9/7 20:14,0,25.487,70.25,29.435,27.43,0.2,0,0,0,0,0,LLLLLLLLLL,LLLLL
922,2025/9/7 20:24,0,25.325,70.506,29.31,27.43,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
923,2025/9/7 20:34,0,25.194,76.344,29.14,27.43,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
924,2025/9/7 20:44,0,25.163,76.55,29.055,27.31,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
925,2025/9/7 20:54,0,25.194,76.675,28.955,27.26,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
926,2025/9/7 21:04,0,25.088,76.456,28.87,27.25,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
927,2025/9/7 21:14,0,24.869,76.569,28.715,27.25,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
928,2025/9/7 21:24,0,24.7,76.669,28.56,27.19,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
929,2025/9/7 21:34,0,24.625,76.806,28.48,27.19,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
930,2025/9/7 21:44,0,24.575,77.3,28.35,27.19,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
931,2025/9/7 21:54,0,24.562,77.419,28.275,27.18,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
932,2025/9/7 22:04,0,24.612,77.469,28.15,27.18,0.2,0,0,0,0,0,LLLLLLLLLL,LLLLL
933,2025/9/7 22:14,0,24.487,77.419,28.11,27.16,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
934,2025/9/7 22:24,0,24.35,77.481,27.995,27.1,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
935,2025/9/7 22:34,0,24.294,77.431,27.93,27.1,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
936,2025/9/7 22:44,0,24.331,77.575,27.87,27.1,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
937,2025/9/7 22:54,0,24.206,77.406,27.765,27.1,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
938,2025/9/7 23:04,0,24.163,77.525,27.71,27.12,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
939,2025/9/7 23:14,0,24.125,77.412,27.64,27.06,0.1,-0.01,0,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
940,2025/9/7 23:24,0,24.019,77.55,27.545,27.02,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
941,2025/9/7 23:34,0,24.037,77.519,27.51,27.02,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
942,2025/9/7 23:44,0,24,77.631,27.435,27.01,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
943,2025/9/7 23:54,0,24.037,77.612,27.43,27.02,0,0,0,0,0,0,LLLLLLLLLL,LLLLL
944,2025/9/8 0:04,0,23.95,77.469,27.335,27.02,0.1,0.01,0,0,0,0,LLLLLLLLLL,LLLLL
945,2025/9/8 0:14,0,23.944,77.513,27.27,27.02,0.1,0,0.01,0.01,0,0,LLLLLLLLLL,LLLLL
946,2025/9/8 0:24,0,23.888,77.4,27.23,27.02,0.1,0,0,0,0,0,LLLLLLLLLL,LLLLL
947,2025/9/8 0:34,0,23.756,77.263,27.15,27.02,0.1,-0.01,0,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
948,2025/9/8 0:44,0,23.656,77.419,27.1,27.01,0.1,0.01,0,0,0,0,LLLLLLLLLL,LLLLL
949,2025/9/8 0:54,0,23.738,77.431,27.03,26.85,0,0,0,0.01,0,0,LLLLLLLLLL,LLLLL
950,2025/9/8 1:04,0,23.675,77.469,26.95,26.86,0.1,-0.01,-0.01,0,0,-0.01,LLLLLLLLLL,LLLLL
951,2025/9/8 1:14,0,23.519,77.169,26.89,26.85,0,-0.01,-0.01,0,-0.01,0,LLLLLLLLLL,LLLLL
952,2025/9/8 1:24,0,23.469,77.481,26.83,26.86,0,0,-0.01,-0.01,-0.01,0,LLLLLLLLLL,LLLLL
953,2025/9/8 1:34,0,23.538,77.469,26.745,26.85,0.1,0,-0.01,-0.01,0,-0.01,LLLLLLLLLL,LLLLL
