ベンダ,GRAPHTEC Corporation
モデル,GL240
ファームウェア,Ver1.54
ソフトウェア, "Ver1.25"
最大CH数,10CH
GS開始CH
WL開始CH,10CH
測定間隔,10min
測定点数,867         
トリガ点,0           
開始時刻,2025-10-15,11:11:51
終了時刻,2025-10-21,11:32:01
トリガ時刻,2025-10-15,11:12:01
AC Mode, AC1_2, AC1_2
Logic/Pulse,Off,Off
アンプ設定
CH,信号名,アンプ,入力,レンジ,温度レンジ,フィルタ,スパン,,単位
CH1,CH 1,M,DC,1-5V,,20,80.000000,-20.000000,゜C
CH2,CH 2,M,DC,1-5V,,20,100.000000,0.000000,%
CH3,CH 3,M,DC,2V,,20,40.000000,-60.000000,゜C
CH4,CH 4,M,DC,2V,,20,50.000000,-50.000000,%
CH5,CH 5,M,DC,100mV,,20,1250.000000,-1250.000000,W/m2
CH6,CH 6,M,DC,100V,,20,50.000000,-50.000000,V
CH7,CH 7,M,DC,100V,,20,50.000000,-50.000000,V
CH8,CH 8,M,DC,100V,,20,50.000000,-50.000000,V
CH9,CH 9,M,DC,100V,,20,50.000000,-50.000000,V
CH10,CH10,M,DC,100V,,20,70.000000,-30.000000,V
測定値
番号,日付 時間,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1,AlarmOut
NO.,Time,ms,゜C,%,゜C,%,W/m2,V,V,V,V,V,A1234567890,A123456789
567,2025-10-19 09:32:01,000,+30.869,+60.394,+27.885,+33.600,+76.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
568,2025-10-19 09:42:01,000,+30.550,+59.969,+28.120,+33.600,+76.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
569,2025-10-19 09:52:01,000,+30.994,+59.088,+28.470,+33.610,+70.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
570,2025-10-19 10:02:01,000,+31.231,+57.312,+28.810,+33.610,+69.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
571,2025-10-19 10:12:01,000,+30.362,+54.669,+28.925,+33.590,+62.3,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
572,2025-10-19 10:22:01,000,+29.687,+55.781,+28.895,+33.510,+61.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
573,2025-10-19 10:32:01,000,+29.181,+57.044,+28.855,+33.500,+36.8,+0.01,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
574,2025-10-19 10:42:01,000,+28.400,+59.981,+28.750,+33.490,+24.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
575,2025-10-19 10:52:01,000,+27.125,+61.350,+28.625,+33.320,+26.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
576,2025-10-19 11:02:01,000,+25.925,+62.350,+28.415,+33.300,+34.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
577,2025-10-19 11:12:01,000,+25.006,+63.594,+28.185,+33.270,+42.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
578,2025-10-19 11:22:01,000,+24.625,+64.156,+28.010,+33.230,+62.9,+0.01,+0.00,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
579,2025-10-19 11:32:01,000,+24.900,+64.331,+27.885,+33.230,+50.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
580,2025-10-19 11:42:01,000,+25.156,+64.381,+27.890,+33.230,+55.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
581,2025-10-19 11:52:01,000,+25.344,+64.388,+27.925,+33.230,+50.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
582,2025-10-19 12:02:01,000,+25.406,+64.406,+27.920,+33.230,+46.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
583,2025-10-19 12:12:01,000,+25.444,+64.406,+27.930,+33.230,+55.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
584,2025-10-19 12:22:01,000,+25.700,+64.369,+28.000,+33.230,+65.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
585,2025-10-19 12:32:01,000,+26.406,+64.225,+28.050,+33.230,+73.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
586,2025-10-19 12:42:01,000,+27.419,+63.775,+28.220,+33.240,+76.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
587,2025-10-19 12:52:01,000,+28.312,+62.856,+28.400,+33.240,+77.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
588,2025-10-19 13:02:01,000,+29.044,+61.981,+28.600,+33.250,+58.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
589,2025-10-19 13:12:01,000,+29.100,+61.562,+28.745,+33.250,+58.9,+0.00,-0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
590,2025-10-19 13:22:01,000,+29.044,+61.575,+28.865,+33.250,+46.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
591,2025-10-19 13:32:01,000,+28.694,+61.844,+28.945,+33.200,+24.2,+0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
592,2025-10-19 13:42:01,000,+27.812,+62.669,+28.940,+33.160,+21.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
593,2025-10-19 13:52:01,000,+26.963,+63.406,+28.860,+33.160,+24.6,+0.00,+0.00,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
594,2025-10-19 14:02:01,000,+26.319,+63.881,+28.730,+33.140,+12.4,-0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
595,2025-10-19 14:12:01,000,+25.513,+64.344,+28.600,+33.090,+3.6,-0.01,-0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
596,2025-10-19 14:22:01,000,+24.331,+64.481,+28.360,+33.050,+1.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
597,2025-10-19 14:32:01,000,+22.844,+65.013,+27.975,+32.930,+1.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
598,2025-10-19 14:42:01,000,+21.906,+65.175,+27.585,+32.870,+1.9,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
599,2025-10-19 14:52:01,000,+21.338,+67.294,+27.195,+32.800,+2.0,+0.00,-0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
600,2025-10-19 15:02:01,000,+20.975,+69.069,+26.840,+32.770,+2.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
601,2025-10-19 15:12:01,000,+20.756,+72.475,+26.560,+32.780,+2.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
602,2025-10-19 15:22:01,000,+20.638,+75.850,+26.290,+32.760,+3.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
603,2025-10-19 15:32:01,000,+20.525,+76.094,+26.010,+32.700,+4.2,+0.00,+0.00,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
604,2025-10-19 15:42:01,000,+20.450,+76.275,+25.775,+32.690,+4.2,+0.01,+0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
605,2025-10-19 15:52:01,000,+20.406,+76.381,+25.570,+32.690,+3.6,+0.00,+0.00,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
606,2025-10-19 16:02:01,000,+20.319,+76.475,+25.375,+32.690,+2.1,+0.00,-0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
607,2025-10-19 16:12:01,000,+20.206,+76.531,+25.180,+32.680,+2.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
608,2025-10-19 16:22:01,000,+19.975,+76.269,+25.010,+32.610,+1.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
609,2025-10-19 16:32:01,000,+19.737,+76.419,+24.775,+32.590,+0.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
610,2025-10-19 16:42:01,000,+19.638,+76.544,+24.625,+32.600,+0.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
611,2025-10-19 16:52:01,000,+19.544,+76.719,+24.445,+32.520,+0.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
612,2025-10-19 17:02:01,000,+19.406,+76.731,+24.280,+32.490,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
613,2025-10-19 17:12:01,000,+19.312,+76.888,+24.115,+32.440,+0.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
614,2025-10-19 17:22:01,000,+19.237,+77.012,+23.950,+32.440,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
615,2025-10-19 17:32:01,000,+19.162,+77.094,+23.815,+32.440,+0.1,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
616,2025-10-19 17:42:01,000,+19.094,+77.150,+23.670,+32.400,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
617,2025-10-19 17:52:01,000,+18.975,+76.981,+23.500,+32.390,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
618,2025-10-19 18:02:01,000,+18.631,+76.431,+23.315,+32.350,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
619,2025-10-19 18:12:01,000,+18.394,+76.400,+23.125,+32.350,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
620,2025-10-19 18:22:01,000,+18.181,+76.412,+22.960,+32.320,+0.1,+0.00,+0.00,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
621,2025-10-19 18:32:01,000,+18.113,+76.875,+22.785,+32.260,+0.1,+0.00,+0.00,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
622,2025-10-19 18:42:01,000,+18.131,+77.019,+22.630,+32.270,+0.0,+0.00,+0.00,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
623,2025-10-19 18:52:01,000,+18.056,+77.056,+22.500,+32.270,+0.1,+0.00,+0.00,+0.01,+0.01,+0.00,LLLLLLLLLL,LLLLL
624,2025-10-19 19:02:01,000,+18.019,+77.144,+22.385,+32.270,+0.0,-0.01,-0.01,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
625,2025-10-19 19:12:01,000,+18.006,+77.219,+22.265,+32.270,+0.0,+0.00,+0.00,+0.00,+0.01,+0.01,LLLLLLLLLL,LLLLL
626,2025-10-19 19:22:01,000,+17.944,+77.212,+22.170,+32.230,+0.0,-0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
627,2025-10-19 19:32:01,000,+17.925,+77.325,+22.030,+32.200,+0.0,-0.01,-0.01,+0.00,-0.01,-0.01,LLLLLLLLLL,LLLLL
628,2025-10-19 19:42:01,000,+17.925,+77.375,+21.940,+32.190,+0.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
629,2025-10-19 19:52:01,000,+17.913,+77.463,+21.825,+32.170,+0.0,+0.00,-0.01,-0.01,-0.01,+0.00,LLLLLLLLLL,LLLLL
630,2025-10-19 20:02:01,000,+17.913,+77.519,+21.750,+32.190,+0.0,+0.00,+0.00,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
631,2025-10-19 20:12:01,000,+17.900,+77.556,+21.645,+32.190,+0.1,+0.00,-0.01,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
632,2025-10-19 20:22:01,000,+17.831,+77.487,+21.585,+32.190,+0.1,+0.00,-0.01,+0.00,-0.01,-0.01,LLLLLLLLLL,LLLLL
633,2025-10-19 20:32:01,000,+17.706,+77.425,+21.465,+32.190,+0.0,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
634,2025-10-19 20:42:01,000,+17.687,+77.475,+21.395,+32.170,+0.0,+0.01,+0.00,+0.01,+0.00,+0.01,LLLLLLLLLL,LLLLL
635,2025-10-19 20:52:01,000,+17.650,+77.612,+21.340,+32.150,+0.1,-0.01,-0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
636,2025-10-19 21:02:01,000,+17.600,+77.581,+21.225,+32.150,+0.1,-0.01,+0.00,+0.00,-0.01,-0.01,LLLLLLLLLL,LLLLL
637,2025-10-19 21:12:01,000,+17.581,+77.650,+21.185,+32.090,+0.0,+0.00,+0.00,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
638,2025-10-19 21:22:01,000,+17.587,+77.719,+21.065,+32.060,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
639,2025-10-19 21:32:01,000,+17.531,+77.650,+21.020,+32.020,+0.0,+0.00,+0.00,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
640,2025-10-19 21:42:01,000,+17.487,+77.706,+20.945,+32.020,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
641,2025-10-19 21:52:01,000,+17.413,+77.594,+20.900,+32.020,+0.0,+0.00,-0.01,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
642,2025-10-19 22:02:01,000,+17.337,+77.644,+20.800,+32.020,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
643,2025-10-19 22:12:01,000,+17.319,+77.725,+20.740,+32.020,+0.1,+0.00,-0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
644,2025-10-19 22:22:01,000,+17.163,+77.325,+20.700,+32.020,+0.0,+0.00,-0.01,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
645,2025-10-19 22:32:01,000,+16.988,+77.506,+20.585,+31.980,+0.1,+0.00,+0.00,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
646,2025-10-19 22:42:01,000,+16.988,+77.588,+20.535,+31.990,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
647,2025-10-19 22:52:01,000,+16.750,+77.225,+20.455,+31.930,+0.0,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
648,2025-10-19 23:02:01,000,+16.588,+77.200,+20.365,+31.930,+0.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
649,2025-10-19 23:12:01,000,+16.513,+77.244,+20.285,+31.940,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
650,2025-10-19 23:22:01,000,+16.450,+77.188,+20.170,+31.920,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
651,2025-10-19 23:32:01,000,+16.331,+77.075,+20.105,+31.920,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
652,2025-10-19 23:42:01,000,+16.231,+77.044,+19.985,+31.860,+0.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
653,2025-10-19 23:52:01,000,+16.169,+77.031,+19.925,+31.850,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
654,2025-10-20 00:02:01,000,+16.175,+77.169,+19.805,+31.850,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
655,2025-10-20 00:12:01,000,+16.081,+77.237,+19.730,+31.840,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
656,2025-10-20 00:22:01,000,+16.013,+77.244,+19.665,+31.850,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
657,2025-10-20 00:32:01,000,+16.025,+77.531,+19.570,+31.860,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
658,2025-10-20 00:42:01,000,+16.000,+77.312,+19.535,+31.860,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
659,2025-10-20 00:52:01,000,+15.944,+77.494,+19.450,+31.830,+0.1,+0.00,+0.00,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
660,2025-10-20 01:02:01,000,+15.950,+77.431,+19.370,+31.830,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
661,2025-10-20 01:12:01,000,+15.906,+77.575,+19.330,+31.820,+0.0,+0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
662,2025-10-20 01:22:01,000,+15.925,+77.594,+19.290,+31.800,+0.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
663,2025-10-20 01:32:01,000,+15.913,+77.581,+19.250,+31.780,+0.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
664,2025-10-20 01:42:01,000,+15.888,+77.431,+19.165,+31.770,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
665,2025-10-20 01:52:01,000,+15.800,+77.394,+19.090,+31.760,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
666,2025-10-20 02:02:01,000,+15.688,+77.256,+19.030,+31.760,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
667,2025-10-20 02:12:01,000,+15.662,+77.556,+18.930,+31.770,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
668,2025-10-20 02:22:01,000,+15.800,+77.362,+18.890,+31.770,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
669,2025-10-20 02:32:01,000,+15.944,+77.237,+18.830,+31.760,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
670,2025-10-20 02:42:01,000,+16.050,+77.131,+18.730,+31.770,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
671,2025-10-20 02:52:01,000,+16.131,+77.075,+18.690,+31.770,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
672,2025-10-20 03:02:01,000,+16.200,+77.012,+18.645,+31.760,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
673,2025-10-20 03:12:01,000,+16.262,+76.956,+18.565,+31.750,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
674,2025-10-20 03:22:01,000,+16.312,+76.919,+18.525,+31.760,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
675,2025-10-20 03:32:01,000,+16.344,+76.906,+18.520,+31.760,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
676,2025-10-20 03:42:01,000,+16.375,+76.869,+18.490,+31.760,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
677,2025-10-20 03:52:01,000,+16.413,+76.838,+18.445,+31.750,+0.1,+0.00,+0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
678,2025-10-20 04:02:01,000,+16.331,+76.713,+18.440,+31.710,+0.0,-0.01,+0.00,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
679,2025-10-20 04:12:01,000,+16.337,+76.737,+18.370,+31.740,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
680,2025-10-20 04:22:01,000,+16.362,+76.719,+18.325,+31.730,+0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
681,2025-10-20 04:32:01,000,+16.388,+76.725,+18.320,+31.720,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
682,2025-10-20 04:42:01,000,+16.413,+76.706,+18.280,+31.720,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
683,2025-10-20 04:52:01,000,+16.406,+76.681,+18.250,+31.690,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
684,2025-10-20 05:02:01,000,+16.431,+76.694,+18.245,+31.690,+0.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
685,2025-10-20 05:12:01,000,+16.469,+76.694,+18.220,+31.690,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
686,2025-10-20 05:22:01,000,+16.469,+76.650,+18.210,+31.680,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
687,2025-10-20 05:32:01,000,+16.475,+76.669,+18.205,+31.680,+0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
688,2025-10-20 05:42:01,000,+16.506,+76.669,+18.160,+31.680,+0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
689,2025-10-20 05:52:01,000,+16.506,+76.644,+18.125,+31.680,+0.2,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
690,2025-10-20 06:02:01,000,+16.513,+76.631,+18.120,+31.680,+0.5,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
691,2025-10-20 06:12:01,000,+16.506,+76.606,+18.125,+31.680,+0.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
692,2025-10-20 06:22:01,000,+16.513,+76.644,+18.125,+31.680,+3.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
693,2025-10-20 06:32:01,000,+16.556,+76.656,+18.130,+31.680,+3.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
694,2025-10-20 06:42:01,000,+16.619,+76.681,+18.130,+31.680,+4.8,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
695,2025-10-20 06:52:01,000,+16.719,+76.706,+18.130,+31.690,+6.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
696,2025-10-20 07:02:01,000,+16.800,+76.713,+18.135,+31.680,+8.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
697,2025-10-20 07:12:01,000,+16.881,+76.719,+18.205,+31.680,+6.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
698,2025-10-20 07:22:01,000,+16.969,+76.744,+18.250,+31.690,+8.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
699,2025-10-20 07:32:01,000,+17.075,+76.775,+18.285,+31.680,+6.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
700,2025-10-20 07:42:01,000,+17.188,+76.819,+18.330,+31.700,+11.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
701,2025-10-20 07:52:01,000,+17.356,+76.894,+18.375,+31.700,+12.6,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
702,2025-10-20 08:02:01,000,+17.506,+76.906,+18.480,+31.700,+12.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
703,2025-10-20 08:12:01,000,+17.538,+76.650,+18.530,+31.700,+9.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
704,2025-10-20 08:22:01,000,+16.975,+76.631,+18.540,+31.700,+7.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
705,2025-10-20 08:32:01,000,+16.713,+76.881,+18.570,+31.690,+11.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
706,2025-10-20 08:42:01,000,+16.850,+77.306,+18.605,+31.700,+10.8,+0.00,-0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
707,2025-10-20 08:52:01,000,+16.937,+77.244,+18.665,+31.690,+13.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
708,2025-10-20 09:02:01,000,+17.088,+77.356,+18.730,+31.700,+18.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
709,2025-10-20 09:12:01,000,+17.350,+77.431,+18.775,+31.700,+19.1,-0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
710,2025-10-20 09:22:01,000,+17.575,+77.281,+18.895,+31.710,+27.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
711,2025-10-20 09:32:01,000,+18.081,+77.312,+19.045,+31.710,+49.2,+0.01,+0.01,+0.00,+0.01,+0.01,LLLLLLLLLL,LLLLL
712,2025-10-20 09:42:01,000,+18.819,+76.981,+19.270,+31.730,+46.8,+0.00,-0.01,+0.00,-0.01,-0.01,LLLLLLLLLL,LLLLL
713,2025-10-20 09:52:01,000,+19.700,+76.431,+19.510,+31.740,+88.8,+0.00,+0.00,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
714,2025-10-20 10:02:01,000,+21.400,+75.650,+19.965,+31.800,+96.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
715,2025-10-20 10:12:01,000,+23.069,+73.656,+20.555,+31.890,+65.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
716,2025-10-20 10:22:01,000,+22.669,+64.862,+21.015,+31.860,+86.9,-0.01,+0.00,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
717,2025-10-20 10:32:01,000,+22.419,+64.856,+21.435,+31.890,+49.9,+0.01,+0.00,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
718,2025-10-20 10:42:01,000,+22.056,+64.919,+21.685,+31.910,+43.9,+0.00,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
719,2025-10-20 10:52:01,000,+21.931,+64.900,+21.860,+31.880,+46.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
720,2025-10-20 11:02:01,000,+21.775,+64.937,+22.015,+31.860,+81.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
721,2025-10-20 11:12:01,000,+22.456,+64.731,+22.260,+31.930,+95.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
722,2025-10-20 11:22:01,000,+22.944,+64.706,+22.535,+31.860,+126.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
723,2025-10-20 11:32:01,000,+23.950,+64.131,+22.925,+31.930,+62.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
724,2025-10-20 11:42:01,000,+23.763,+64.113,+23.150,+31.920,+65.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
