ベンダ,GRAPHTEC Corporation
モデル,GL240
ファームウェア,Ver1.54
ソフトウェア, "Ver1.25"
最大CH数,10CH
GS開始CH
WL開始CH,10CH
測定間隔,10min
測定点数,1005        
トリガ点,0           
開始時刻,2025-10-08,11:33:44
終了時刻,2025-10-15,10:54:38
トリガ時刻,2025-10-08,11:34:38
AC Mode, AC1_2, AC1_2
Logic/Pulse,Off,Off
アンプ設定
CH,信号名,アンプ,入力,レンジ,温度レンジ,フィルタ,スパン,,単位
CH1,CH 1,M,DC,1-5V,,20,80.000000,-20.000000,゜C
CH2,CH 2,M,DC,1-5V,,20,100.000000,0.000000,%
CH3,CH 3,M,DC,2V,,20,40.000000,-60.000000,゜C
CH4,CH 4,M,DC,2V,,20,50.000000,-50.000000,%
CH5,CH 5,M,DC,100mV,,20,1250.000000,-1250.000000,W/m2
CH6,CH 6,M,DC,100V,,20,50.000000,-50.000000,V
CH7,CH 7,M,DC,100V,,20,50.000000,-50.000000,V
CH8,CH 8,M,DC,100V,,20,50.000000,-50.000000,V
CH9,CH 9,M,DC,100V,,20,50.000000,-50.000000,V
CH10,CH10,M,DC,100V,,20,70.000000,-30.000000,V
測定値
番号,日付 時間,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1,AlarmOut
69,2025-10-08 22:54:38,000,+21.881,+65.256,+23.730,+40.650,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
70,2025-10-08 23:04:38,000,+22.013,+64.906,+23.685,+40.650,+0.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
71,2025-10-08 23:14:38,000,+22.062,+64.794,+23.655,+40.650,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
72,2025-10-08 23:24:38,000,+22.119,+64.719,+23.610,+40.650,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
73,2025-10-08 23:34:38,000,+22.169,+64.719,+23.530,+40.650,+0.0,+0.00,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
74,2025-10-08 23:44:38,000,+22.219,+64.713,+23.490,+40.650,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
75,2025-10-08 23:54:38,000,+22.263,+64.700,+23.455,+40.660,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
76,2025-10-09 00:04:38,000,+22.263,+64.675,+23.455,+40.650,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
77,2025-10-09 00:14:38,000,+22.294,+64.644,+23.410,+40.650,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
78,2025-10-09 00:24:38,000,+22.350,+64.656,+23.395,+40.650,+0.0,+0.00,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
79,2025-10-09 00:34:38,000,+22.244,+64.731,+23.330,+40.650,+0.1,+0.00,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
80,2025-10-09 00:44:38,000,+22.131,+64.713,+23.290,+40.650,+0.0,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
81,2025-10-09 00:54:38,000,+22.156,+64.638,+23.250,+40.640,+0.0,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
82,2025-10-09 01:04:38,000,+22.206,+64.606,+23.210,+40.630,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
83,2025-10-09 01:14:38,000,+22.263,+64.569,+23.125,+40.610,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
84,2025-10-09 01:24:38,000,+22.300,+64.575,+23.095,+40.590,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
85,2025-10-09 01:34:38,000,+22.394,+64.575,+23.065,+40.580,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
86,2025-10-09 01:44:38,000,+22.356,+64.587,+23.055,+40.580,+0.0,+0.00,-0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
87,2025-10-09 01:54:38,000,+22.338,+64.569,+23.005,+40.580,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
88,2025-10-09 02:04:38,000,+22.300,+64.581,+23.010,+40.580,+0.1,-0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
89,2025-10-09 02:14:38,000,+22.294,+64.575,+22.925,+40.610,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
90,2025-10-09 02:24:38,000,+22.356,+64.600,+22.920,+40.640,+0.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
91,2025-10-09 02:34:38,000,+22.394,+64.613,+22.890,+40.590,+0.0,+0.00,+0.00,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
92,2025-10-09 02:44:38,000,+22.412,+64.613,+22.890,+40.590,+0.1,+0.00,+0.00,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
93,2025-10-09 02:54:38,000,+22.412,+64.606,+22.890,+40.580,+0.0,+0.00,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
94,2025-10-09 03:04:38,000,+22.425,+64.606,+22.890,+40.560,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
95,2025-10-09 03:14:38,000,+22.394,+64.600,+22.880,+40.570,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
96,2025-10-09 03:24:38,000,+22.394,+64.594,+22.850,+40.570,+0.0,+0.00,+0.00,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
97,2025-10-09 03:34:38,000,+22.381,+64.587,+22.845,+40.570,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
98,2025-10-09 03:44:38,000,+22.319,+64.581,+22.845,+40.570,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
99,2025-10-09 03:54:38,000,+22.244,+64.587,+22.840,+40.570,+0.0,+0.00,+0.00,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
100,2025-10-09 04:04:38,000,+22.225,+64.600,+22.800,+40.570,+0.0,-0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
101,2025-10-09 04:14:38,000,+21.994,+64.613,+22.790,+40.580,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
102,2025-10-09 04:24:38,000,+21.794,+64.644,+22.725,+40.560,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
103,2025-10-09 04:34:38,000,+21.775,+64.675,+22.650,+40.570,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
104,2025-10-09 04:44:38,000,+21.769,+64.675,+22.635,+40.560,+0.1,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
105,2025-10-09 04:54:38,000,+21.700,+64.650,+22.600,+40.560,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
106,2025-10-09 05:04:38,000,+21.719,+64.650,+22.530,+40.570,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
107,2025-10-09 05:14:38,000,+21.725,+64.662,+22.485,+40.570,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
108,2025-10-09 05:24:38,000,+21.706,+64.650,+22.485,+40.580,+0.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
109,2025-10-09 05:34:38,000,+21.631,+64.656,+22.445,+40.560,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
110,2025-10-09 05:44:38,000,+21.575,+64.669,+22.405,+40.560,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
111,2025-10-09 05:54:38,000,+21.506,+64.681,+22.365,+40.570,+0.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
112,2025-10-09 06:04:38,000,+21.456,+64.706,+22.280,+40.560,+3.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
113,2025-10-09 06:14:38,000,+21.456,+64.719,+22.240,+40.560,+3.4,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
114,2025-10-09 06:24:38,000,+21.388,+64.681,+22.230,+40.560,+4.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
115,2025-10-09 06:34:38,000,+21.350,+64.669,+22.175,+41.490,+9.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
116,2025-10-09 06:44:38,000,+21.425,+64.681,+22.165,+41.460,+12.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
117,2025-10-09 06:54:38,000,+21.431,+64.681,+22.170,+41.430,+9.6,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
118,2025-10-09 07:04:38,000,+21.388,+64.681,+22.125,+41.370,+15.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
119,2025-10-09 07:14:38,000,+21.406,+64.644,+22.095,+41.370,+14.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
120,2025-10-09 07:24:38,000,+21.344,+64.638,+22.090,+41.370,+11.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
121,2025-10-09 07:34:38,000,+21.244,+64.681,+22.080,+41.370,+16.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
122,2025-10-09 07:44:38,000,+21.163,+64.694,+22.045,+41.280,+11.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
123,2025-10-09 07:54:38,000,+20.975,+64.750,+22.000,+41.280,+8.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
124,2025-10-09 08:04:38,000,+20.862,+64.800,+21.965,+41.290,+15.2,+0.00,+0.00,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
125,2025-10-09 08:14:38,000,+20.900,+64.787,+21.885,+41.130,+26.2,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
126,2025-10-09 08:24:38,000,+21.094,+64.525,+21.955,+41.130,+35.0,+0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
127,2025-10-09 08:34:38,000,+21.312,+64.287,+21.990,+43.020,+34.4,+0.00,+0.00,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
128,2025-10-09 08:44:38,000,+21.437,+63.919,+22.045,+41.940,+53.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
129,2025-10-09 08:54:38,000,+21.575,+63.881,+22.090,+41.860,+60.1,+0.01,+0.01,+0.01,+0.00,+0.01,LLLLLLLLLL,LLLLL
130,2025-10-09 09:04:38,000,+21.619,+63.769,+22.205,+41.780,+83.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
131,2025-10-09 09:14:38,000,+21.719,+63.656,+22.345,+41.770,+43.0,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
132,2025-10-09 09:24:38,000,+21.344,+64.119,+22.410,+41.690,+30.2,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
133,2025-10-09 09:34:38,000,+20.994,+64.437,+22.400,+41.550,+35.2,+0.01,+0.01,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
134,2025-10-09 09:44:38,000,+20.825,+64.544,+22.365,+41.540,+41.1,-0.01,-0.01,+0.00,-0.01,-0.01,LLLLLLLLLL,LLLLL
135,2025-10-09 09:54:38,000,+20.831,+64.587,+22.380,+41.490,+53.0,+0.00,+0.00,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
136,2025-10-09 10:04:38,000,+20.963,+64.494,+22.410,+41.460,+38.8,+0.01,+0.00,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
137,2025-10-09 10:14:38,000,+20.906,+64.456,+22.410,+41.450,+27.8,+0.00,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
138,2025-10-09 10:24:38,000,+20.712,+64.594,+22.405,+41.450,+26.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
139,2025-10-09 10:34:38,000,+20.594,+64.706,+22.405,+42.240,+28.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
140,2025-10-09 10:44:38,000,+20.569,+64.713,+22.370,+41.790,+31.4,-0.01,+0.00,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
141,2025-10-09 10:54:38,000,+20.644,+64.662,+22.365,+41.740,+39.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
142,2025-10-09 11:04:38,000,+20.812,+64.550,+22.375,+41.700,+44.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
143,2025-10-09 11:14:38,000,+20.969,+64.356,+22.410,+41.700,+30.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
144,2025-10-09 11:24:38,000,+20.869,+64.400,+22.410,+41.550,+29.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
145,2025-10-09 11:34:38,000,+20.825,+64.400,+22.445,+41.540,+26.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
146,2025-10-09 11:44:38,000,+20.712,+64.362,+22.430,+41.310,+23.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
147,2025-10-09 11:54:38,000,+20.675,+64.487,+22.410,+41.350,+24.9,+0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
148,2025-10-09 12:04:38,000,+20.750,+64.425,+22.410,+41.300,+20.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
149,2025-10-09 12:14:38,000,+20.763,+64.275,+22.405,+41.310,+22.2,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
150,2025-10-09 12:24:38,000,+20.800,+64.200,+22.370,+41.300,+37.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
