ベンダ,GRAPHTEC Corporation
モデル,GL240
ファームウェア,Ver1.54
ソフトウェア, "Ver1.25"
最大CH数,10CH
GS開始CH
WL開始CH,10CH
測定間隔,10min
測定点数,1260        
トリガ点,0           
開始時刻,2025-10-27,16:30:44
終了時刻,2025-11-05,10:20:54
トリガ時刻,2025-10-27,16:30:54
AC Mode, AC1_2, AC1_2
Logic/Pulse,Off,Off
アンプ設定
CH,信号名,アンプ,入力,レンジ,温度レンジ,フィルタ,スパン,,単位
CH1,CH 1,M,DC,1-5V,,20,80.000000,-20.000000,゜C
CH2,CH 2,M,DC,1-5V,,20,100.000000,0.000000,%
CH3,CH 3,M,DC,2V,,20,40.000000,-60.000000,゜C
CH4,CH 4,M,DC,2V,,20,50.000000,-50.000000,%
CH5,CH 5,M,DC,100mV,,20,1250.000000,-1250.000000,W/m2
CH6,CH 6,M,DC,100V,,20,50.000000,-50.000000,V
CH7,CH 7,M,DC,100V,,20,50.000000,-50.000000,V
CH8,CH 8,M,DC,100V,,20,50.000000,-50.000000,V
CH9,CH 9,M,DC,100V,,20,50.000000,-50.000000,V
CH10,CH10,M,DC,100V,,20,70.000000,-30.000000,V
測定値
番号,日付 時間,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1,AlarmOut
45,2025-10-27 23:50:54,000,+13.788,+77.419,+18.165,+24.270,+0.1,-0.01,-0.01,-0.01,+0.00,-0.01,LLLLLLLLLL,LLLLL
46,2025-10-28 00:00:54,000,+13.806,+77.331,+18.070,+24.220,+0.1,+0.00,+0.01,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
47,2025-10-28 00:10:54,000,+13.569,+76.806,+17.990,+24.200,+0.1,-0.01,+0.00,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
48,2025-10-28 00:20:54,000,+13.300,+76.756,+17.865,+24.120,+0.0,+0.00,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
49,2025-10-28 00:30:54,000,+13.194,+77.038,+17.780,+24.100,+0.1,+0.00,+0.00,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
50,2025-10-28 00:40:54,000,+13.150,+77.131,+17.645,+24.100,+0.1,+0.00,+0.00,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
51,2025-10-28 00:50:54,000,+12.975,+76.913,+17.535,+24.090,+0.0,+0.00,+0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
52,2025-10-28 01:00:54,000,+12.763,+76.988,+17.420,+24.070,+0.0,+0.01,+0.01,+0.00,+0.01,+0.01,LLLLLLLLLL,LLLLL
53,2025-10-28 01:10:54,000,+12.500,+76.931,+17.300,+24.050,+0.1,+0.00,+0.01,+0.01,+0.00,+0.01,LLLLLLLLLL,LLLLL
54,2025-10-28 01:20:54,000,+12.350,+77.169,+17.205,+24.020,+0.0,+0.00,+0.00,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
55,2025-10-28 01:30:54,000,+12.225,+77.206,+17.055,+24.020,+0.0,+0.01,+0.01,+0.00,+0.01,+0.01,LLLLLLLLLL,LLLLL
56,2025-10-28 01:40:54,000,+12.050,+77.275,+16.980,+24.020,+0.0,+0.00,+0.00,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
57,2025-10-28 01:50:54,000,+11.975,+77.537,+16.860,+23.980,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
58,2025-10-28 02:00:54,000,+11.875,+77.206,+16.775,+23.940,+0.1,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
59,2025-10-28 02:10:54,000,+11.775,+77.419,+16.635,+23.930,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
60,2025-10-28 02:20:54,000,+11.925,+77.369,+16.535,+23.980,+0.0,-0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
61,2025-10-28 02:30:54,000,+12.112,+77.169,+16.415,+23.960,+0.1,+0.00,+0.00,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
62,2025-10-28 02:40:54,000,+12.263,+77.031,+16.340,+23.920,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
63,2025-10-28 02:50:54,000,+12.363,+76.806,+16.255,+23.940,+0.1,+0.00,+0.00,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
64,2025-10-28 03:00:54,000,+12.381,+76.531,+16.180,+23.930,-0.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
65,2025-10-28 03:10:54,000,+12.400,+76.431,+16.135,+23.910,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
66,2025-10-28 03:20:54,000,+12.456,+76.550,+16.015,+23.900,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
67,2025-10-28 03:30:54,000,+12.550,+76.619,+15.980,+23.880,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
68,2025-10-28 03:40:54,000,+12.600,+76.588,+15.930,+23.880,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
69,2025-10-28 03:50:54,000,+12.637,+76.463,+15.820,+23.860,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
70,2025-10-28 04:00:54,000,+12.600,+76.219,+15.775,+23.850,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
71,2025-10-28 04:10:54,000,+12.506,+76.019,+15.725,+23.860,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
72,2025-10-28 04:20:54,000,+12.375,+75.831,+15.610,+23.820,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
73,2025-10-28 04:30:54,000,+12.200,+75.650,+15.570,+23.840,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
74,2025-10-28 04:40:54,000,+12.075,+75.594,+15.460,+23.770,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
75,2025-10-28 04:50:54,000,+11.919,+75.381,+15.335,+23.760,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
76,2025-10-28 05:00:54,000,+11.737,+75.206,+15.210,+23.730,+0.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
77,2025-10-28 05:10:54,000,+11.600,+75.225,+15.130,+23.660,+0.1,+0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
78,2025-10-28 05:20:54,000,+11.506,+75.287,+15.015,+23.600,+0.1,-0.01,-0.01,-0.01,+0.00,-0.01,LLLLLLLLLL,LLLLL
79,2025-10-28 05:30:54,000,+11.369,+75.075,+14.960,+23.600,+0.0,+0.00,+0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
80,2025-10-28 05:40:54,000,+11.250,+74.925,+14.870,+23.600,+0.0,+0.00,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
81,2025-10-28 05:50:54,000,+11.100,+74.625,+14.740,+23.580,+0.4,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
82,2025-10-28 06:00:54,000,+10.894,+74.375,+14.685,+23.550,+1.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
83,2025-10-28 06:10:54,000,+10.812,+74.875,+14.565,+23.540,+2.6,+0.00,-0.01,-0.01,-0.01,+0.00,LLLLLLLLLL,LLLLL
84,2025-10-28 06:20:54,000,+10.800,+74.900,+14.485,+23.530,+3.4,+0.00,+0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
85,2025-10-28 06:30:54,000,+10.769,+75.144,+14.405,+23.530,+6.0,+0.01,+0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
86,2025-10-28 06:40:54,000,+10.800,+75.444,+14.330,+24.400,+7.0,-0.01,-0.01,-0.01,-0.01,+0.00,LLLLLLLLLL,LLLLL
87,2025-10-28 06:50:54,000,+10.963,+75.669,+14.290,+24.370,+6.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
88,2025-10-28 07:00:54,000,+11.137,+75.863,+14.290,+24.340,+9.8,+0.00,+0.00,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
89,2025-10-28 07:10:54,000,+11.337,+76.006,+14.270,+24.340,+12.6,+0.00,+0.00,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
90,2025-10-28 07:20:54,000,+11.550,+75.975,+14.285,+24.300,+16.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
91,2025-10-28 07:30:54,000,+11.750,+76.006,+14.295,+24.320,+16.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
92,2025-10-28 07:40:54,000,+12.000,+76.200,+14.300,+24.310,+29.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
93,2025-10-28 07:50:54,000,+12.375,+76.669,+14.380,+24.320,+22.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
94,2025-10-28 08:00:54,000,+12.831,+76.831,+14.440,+24.330,+32.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
95,2025-10-28 08:10:54,000,+13.350,+77.169,+14.565,+24.330,+46.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
96,2025-10-28 08:20:54,000,+14.356,+76.381,+14.720,+24.340,+53.4,+0.00,-0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
97,2025-10-28 08:30:54,000,+15.462,+75.775,+14.910,+24.380,+81.0,-0.01,+0.00,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
98,2025-10-28 08:40:54,000,+17.613,+73.062,+15.270,+25.720,+58.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
99,2025-10-28 08:50:54,000,+18.550,+64.975,+15.620,+25.710,+52.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
100,2025-10-28 09:00:54,000,+20.069,+64.269,+16.035,+25.770,+120.6,+0.01,+0.01,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
101,2025-10-28 09:10:54,000,+21.437,+62.362,+16.585,+25.810,+108.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
102,2025-10-28 09:20:54,000,+22.138,+54.894,+17.000,+25.810,+89.6,+0.00,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
103,2025-10-28 09:30:54,000,+21.956,+55.456,+17.290,+25.760,+59.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
104,2025-10-28 09:40:54,000,+21.475,+54.100,+17.520,+25.810,+57.4,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
105,2025-10-28 09:50:54,000,+21.050,+55.319,+17.685,+25.740,+51.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
106,2025-10-28 10:00:54,000,+22.406,+51.481,+17.950,+25.750,+29.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
107,2025-10-28 10:10:54,000,+22.094,+52.838,+18.170,+25.730,+79.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
108,2025-10-28 10:20:54,000,+22.169,+53.038,+18.340,+25.710,+35.8,+0.01,+0.01,+0.01,+0.00,+0.01,LLLLLLLLLL,LLLLL
109,2025-10-28 10:30:54,000,+22.194,+53.419,+18.495,+25.730,+137.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
110,2025-10-28 10:40:54,000,+24.000,+49.394,+18.760,+27.360,+83.8,+0.01,+0.01,+0.01,+0.01,+0.00,LLLLLLLLLL,LLLLL
111,2025-10-28 10:50:54,000,+25.050,+48.144,+19.030,+27.320,+147.9,+0.00,+0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
112,2025-10-28 11:00:54,000,+27.406,+43.281,+19.425,+27.330,+164.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
113,2025-10-28 11:10:54,000,+29.394,+37.825,+19.865,+27.330,+104.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
114,2025-10-28 11:20:54,000,+28.838,+39.306,+20.180,+27.260,+136.6,+0.00,-0.01,-0.01,-0.01,+0.00,LLLLLLLLLL,LLLLL
115,2025-10-28 11:30:54,000,+28.362,+36.900,+20.470,+27.190,+69.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
116,2025-10-28 11:40:54,000,+27.444,+37.594,+20.705,+27.170,+148.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
117,2025-10-28 11:50:54,000,+28.069,+38.487,+20.995,+27.280,+95.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
118,2025-10-28 12:00:54,000,+27.850,+37.456,+21.245,+27.170,+152.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
119,2025-10-28 12:10:54,000,+27.469,+41.175,+21.465,+27.160,+176.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
120,2025-10-28 12:20:54,000,+28.600,+37.413,+21.725,+27.060,+160.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
121,2025-10-28 12:30:54,000,+29.213,+37.400,+22.020,+27.010,+120.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
122,2025-10-28 12:40:54,000,+28.531,+37.062,+22.210,+28.340,+167.9,-0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
123,2025-10-28 12:50:54,000,+27.288,+40.256,+22.325,+28.170,+137.6,+0.00,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
124,2025-10-28 13:00:54,000,+26.606,+39.031,+22.480,+28.030,+76.9,+0.00,+0.00,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
125,2025-10-28 13:10:54,000,+25.425,+40.194,+22.510,+27.850,+59.4,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
126,2025-10-28 13:20:54,000,+24.450,+42.150,+22.510,+27.770,+50.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
127,2025-10-28 13:30:54,000,+23.825,+46.756,+22.505,+27.680,+52.2,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
128,2025-10-28 13:40:54,000,+23.250,+49.312,+22.500,+27.660,+45.1,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
129,2025-10-28 13:50:54,000,+23.119,+47.000,+22.500,+27.440,+75.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
130,2025-10-28 14:00:54,000,+23.219,+47.656,+22.510,+27.430,+49.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
131,2025-10-28 14:10:54,000,+23.144,+49.138,+22.540,+27.370,+48.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
132,2025-10-28 14:20:54,000,+23.306,+47.913,+22.565,+27.340,+46.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
133,2025-10-28 14:30:54,000,+22.844,+48.687,+22.535,+27.260,+27.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
134,2025-10-28 14:40:54,000,+22.112,+50.862,+22.495,+27.330,+22.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
135,2025-10-28 14:50:54,000,+21.344,+55.844,+22.445,+27.130,+20.8,-0.01,+0.00,+0.00,-0.01,-0.01,LLLLLLLLLL,LLLLL
136,2025-10-28 15:00:54,000,+20.694,+57.844,+22.365,+27.240,+24.1,-0.01,+0.00,-0.01,-0.01,+0.00,LLLLLLLLLL,LLLLL
137,2025-10-28 15:10:54,000,+20.569,+61.625,+22.245,+27.040,+27.6,+0.01,+0.01,+0.01,+0.01,+0.00,LLLLLLLLLL,LLLLL
138,2025-10-28 15:20:54,000,+20.581,+62.362,+22.235,+27.030,+13.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
139,2025-10-28 15:30:54,000,+20.250,+64.062,+22.200,+27.000,+17.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
140,2025-10-28 15:40:54,000,+20.000,+64.775,+22.155,+26.920,+19.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
141,2025-10-28 15:50:54,000,+19.650,+65.125,+22.080,+26.870,+11.9,+0.01,+0.01,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
142,2025-10-28 16:00:54,000,+19.200,+65.244,+22.035,+26.820,+9.2,+0.00,+0.00,-0.01,+0.00,-0.01,LLLLLLLLLL,LLLLL
143,2025-10-28 16:10:54,000,+18.856,+66.275,+21.990,+26.830,+4.6,+0.01,+0.01,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
144,2025-10-28 16:20:54,000,+18.513,+67.775,+21.890,+26.700,+3.4,+0.00,+0.00,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
145,2025-10-28 16:30:54,000,+18.138,+68.844,+21.825,+26.680,+3.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
146,2025-10-28 16:40:54,000,+17.787,+69.788,+21.740,+26.650,+1.1,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
147,2025-10-28 16:50:54,000,+17.531,+75.050,+21.600,+26.590,+0.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
148,2025-10-28 17:00:54,000,+17.281,+75.263,+21.460,+26.560,+0.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
149,2025-10-28 17:10:54,000,+17.050,+75.375,+21.380,+26.530,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
150,2025-10-28 17:20:54,000,+16.869,+75.500,+21.255,+26.520,+0.0,-0.01,+0.00,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
